"tagDeployId","ts1","ts2","station1","station2","is_simul"
7286,1449867052,1450129796,10778,10774,FALSE
7267,1450126725,1450129823,10778,10774,FALSE
7258,1449870477,1450190375,10772,10777,FALSE
9223,1448778953,1450276207,11125,11022,FALSE
7276,1449867183,1450365719,10778,10773,FALSE
7282,1449860161,1450365723,10776,10773,FALSE
7289,1449860799,1450365727,10772,10773,FALSE
7292,1449860084,1450365729,10776,10773,FALSE
7280,1449871116,1450365811,10778,10773,FALSE
7259,1449920300,1450365814,10776,10773,FALSE
7281,1449860250,1450365817,10776,10773,FALSE
7285,1449860177,1450365821,10776,10773,FALSE
7286,1450129995,1450365866,10774,10773,FALSE
7288,1449867424,1450365881,10776,10773,FALSE
7251,1450126961,1450365931,10778,10777,FALSE
7250,1450126679,1450365932,10778,10777,FALSE
7248,1450126805,1450365933,10778,10777,FALSE
7266,1450126934,1450365946,10778,10777,FALSE
7249,1450126835,1450365966,10778,10777,FALSE
7265,1450126886,1450365975,10778,10777,FALSE
7291,1450130039,1450365989,10774,10773,FALSE
7253,1450126881,1450366010,10778,10777,FALSE
7266,1450366026,1450368565,10777,10775,FALSE
7294,1450130085,1450366077,10774,10773,FALSE
7256,1450121534,1450366143,10778,10777,FALSE
7263,1450128103,1450366242,10778,10773,FALSE
7295,1450129941,1450366255,10774,10773,FALSE
7261,1450125050,1450366442,10778,10777,FALSE
7270,1450129939,1450366530,10774,10773,FALSE
7263,1450366559,1450366718,10773,10775,FALSE
7262,1450127989,1450366561,10778,10777,FALSE
7295,1450366572,1450368517,10773,10775,FALSE
7263,1450366718,1450368543,10775,10773,FALSE
7271,1450130308,1450367373,10774,10773,FALSE
7262,1450366720,1450367554,10777,10773,FALSE
7273,1450130292,1450367793,10774,10773,FALSE
7261,1450366561,1450367910,10777,10773,FALSE
7249,1450367950,1450368506,10777,10775,FALSE
7275,1450126192,1450368020,10778,10773,FALSE
7274,1450130148,1450368125,10774,10773,FALSE
7272,1450130126,1450368140,10774,10773,FALSE
7265,1450368356,1450368515,10777,10775,FALSE
7275,1450368496,1450387349,10773,10775,FALSE
7272,1450368497,1450388183,10773,10775,FALSE
7249,1450368506,1450370054,10775,10778,FALSE
7251,1450366685,1450368510,10777,10778,FALSE
7265,1450368515,1450370063,10775,10778,FALSE
7295,1450368517,1450370065,10775,10778,FALSE
7271,1450368523,1450387496,10773,10775,FALSE
7263,1450368543,1450388468,10773,10775,FALSE
7270,1450368554,1450369229,10773,10775,FALSE
7256,1450368564,1450369835,10777,10775,FALSE
7266,1450368565,1450370035,10775,10778,FALSE
7262,1450368665,1450388907,10773,10775,FALSE
7261,1450368704,1450382834,10773,10775,FALSE
7251,1450368868,1450384347,10778,10775,FALSE
7253,1450366407,1450369145,10777,10778,FALSE
7270,1450369229,1450370062,10775,10778,FALSE
7248,1450369545,1450370061,10777,10778,FALSE
7253,1450369582,1450384704,10778,10775,FALSE
7250,1450369703,1450370060,10777,10778,FALSE
7256,1450369835,1450371700,10775,10773,FALSE
7266,1450370035,1450385355,10778,10775,FALSE
7249,1450370054,1450387716,10778,10775,FALSE
7250,1450370060,1450388397,10778,10775,FALSE
7248,1450370061,1450386055,10778,10775,FALSE
7270,1450370062,1450389034,10778,10775,FALSE
7265,1450370063,1450385224,10778,10775,FALSE
7295,1450370065,1450384790,10778,10775,FALSE
7258,1450370011,1450371519,10777,10778,FALSE
7255,1450121572,1450371578,10778,10773,FALSE
7256,1450371700,1450381384,10773,10775,FALSE
7254,1450369746,1450371889,10777,10778,FALSE
7274,1450372054,1450389121,10773,10775,FALSE
7273,1450372952,1450385852,10773,10775,FALSE
7282,1450373225,1450376241,10773,10775,FALSE
7258,1450373940,1450388665,10778,10775,FALSE
7254,1450374032,1450386654,10778,10775,FALSE
7257,1450121555,1450375611,10778,10773,FALSE
7257,1450375889,1450385256,10773,10775,FALSE
7255,1450376103,1450388050,10773,10775,FALSE
7282,1450376241,1450386958,10775,10773,FALSE
7297,1450130595,1450377266,10774,10778,FALSE
7288,1450377272,1450390131,10773,10775,FALSE
7276,1450377587,1450384771,10773,10775,FALSE
7289,1450377714,1450377952,10773,10775,FALSE
7259,1450377840,1450386850,10773,10775,FALSE
7292,1450377874,1450389464,10773,10775,FALSE
7289,1450377952,1450389621,10775,10773,FALSE
7256,1450381384,1450381543,10775,10773,FALSE
7256,1450381543,1450388171,10773,10775,FALSE
7261,1450382834,1450387557,10775,10778,FALSE
7286,1450384282,1450384600,10773,10775,FALSE
7251,1450384347,1450468290,10775,10778,FALSE
7286,1450384600,1450389084,10775,10773,FALSE
7253,1450384704,1450468449,10775,10778,FALSE
7276,1450384771,1450385326,10775,10773,FALSE
7295,1450384790,1450389116,10775,10778,FALSE
7265,1450385224,1450468691,10775,10778,FALSE
7257,1450385256,1450466462,10775,10778,FALSE
7266,1450385355,1450468545,10775,10778,FALSE
7273,1450385852,1450389106,10775,10778,FALSE
7248,1450386055,1450468649,10775,10778,FALSE
7254,1450386654,1450468453,10775,10778,FALSE
7259,1450386850,1450387684,10775,10773,FALSE
7280,1450387165,1450389308,10773,10775,FALSE
7275,1450387349,1450467125,10775,10778,FALSE
7271,1450387496,1450389123,10775,10778,FALSE
7261,1450387557,1450388748,10778,10775,FALSE
7249,1450387716,1450468604,10775,10778,FALSE
7255,1450388050,1450468620,10775,10778,FALSE
7256,1450388171,1450468940,10775,10778,FALSE
7272,1450388183,1450389096,10775,10778,FALSE
7250,1450388397,1450468492,10775,10778,FALSE
7263,1450388468,1450469436,10775,10778,FALSE
7258,1450388665,1450468560,10775,10778,FALSE
7261,1450388748,1450469674,10775,10778,FALSE
7259,1450388834,1450475199,10773,10776,FALSE
7276,1450388859,1450472683,10773,10776,FALSE
7262,1450388907,1450468841,10775,10778,FALSE
7285,1450388961,1450468736,10773,10776,FALSE
7270,1450389034,1450469645,10775,10778,FALSE
7282,1450389100,1450389617,10773,10775,FALSE
7283,1450389108,1450471741,10773,10776,FALSE
7297,1450377425,1450389133,10778,10774,FALSE
7294,1450389176,1450463912,10773,10775,FALSE
7274,1450389240,1450466834,10775,10778,FALSE
7280,1450389308,1450462139,10775,10778,FALSE
7292,1450389464,1450467057,10775,10778,FALSE
7282,1450389617,1450475783,10775,10776,FALSE
7291,1450389962,1450464102,10773,10775,FALSE
7288,1450390131,1450468319,10775,10778,FALSE
7294,1450463912,1450466332,10775,10778,FALSE
7291,1450464102,1450466483,10775,10776,FALSE
7297,1450389689,1450464979,10774,10778,FALSE
7267,1450130021,1450465674,10774,10778,FALSE
7285,1450468736,1450468896,10776,10775,FALSE
7285,1450468896,1450475326,10775,10776,FALSE
7292,1450467057,1450469439,10778,10776,FALSE
7289,1450389621,1450470944,10773,10776,FALSE
7266,1450468545,1450622461,10778,10777,FALSE
7258,1450468560,1450622476,10778,10777,FALSE
7249,1450468604,1450622480,10778,10777,FALSE
7263,1450469436,1450622480,10778,10777,FALSE
7251,1450468290,1450622482,10778,10777,FALSE
7265,1450468691,1450622487,10778,10777,FALSE
7250,1450468492,1450622490,10778,10777,FALSE
7295,1450469608,1450622495,10778,10777,FALSE
7253,1450468449,1450622563,10778,10777,FALSE
7248,1450468649,1450622603,10778,10777,FALSE
7256,1450468940,1450622977,10778,10777,FALSE
7275,1450467125,1450623065,10778,10777,FALSE
7254,1450468453,1450623083,10778,10777,FALSE
7272,1450469585,1450623102,10778,10777,FALSE
7257,1450466462,1450623119,10778,10777,FALSE
7271,1450469574,1450623174,10778,10777,FALSE
7270,1450469645,1450623285,10778,10777,FALSE
7255,1450468620,1450623847,10778,10777,FALSE
7262,1450468841,1450624542,10778,10777,FALSE
7294,1450466332,1450624614,10778,10776,FALSE
7291,1450466483,1450624645,10776,10773,FALSE
7259,1450475199,1450624669,10776,10773,FALSE
7295,1450624678,1450629758,10777,10775,FALSE
7276,1450472683,1450624692,10776,10773,FALSE
7294,1450624693,1450631242,10776,10773,FALSE
7263,1450624702,1450629544,10777,10775,FALSE
7292,1450470074,1450624704,10776,10773,FALSE
7285,1450475326,1450624716,10776,10773,FALSE
7283,1450471741,1450624743,10776,10773,FALSE
7274,1450466834,1450624798,10778,10773,FALSE
7288,1450468319,1450624853,10778,10773,FALSE
7289,1450475588,1450624860,10776,10773,FALSE
7282,1450475783,1450624935,10776,10773,FALSE
7270,1450624952,1450630231,10777,10775,FALSE
7261,1450469674,1450625376,10778,10773,FALSE
7280,1450462139,1450625383,10778,10773,FALSE
7261,1450625416,1450629583,10773,10775,FALSE
7275,1450625447,1450629693,10777,10775,FALSE
7255,1450625633,1450631507,10777,10775,FALSE
7271,1450626111,1450629564,10777,10775,FALSE
7253,1450626175,1450629668,10777,10775,FALSE
7250,1450626182,1450629754,10777,10775,FALSE
7251,1450626213,1450629944,10777,10775,FALSE
7272,1450626317,1450629691,10777,10775,FALSE
7297,1450469623,1450626317,10778,10773,FALSE
7265,1450626377,1450629552,10777,10775,FALSE
7266,1450626430,1450629725,10777,10775,FALSE
7248,1450626453,1450629708,10777,10775,FALSE
7258,1450626485,1450632359,10777,10775,FALSE
7257,1450626532,1450633915,10777,10775,FALSE
7254,1450626536,1450636775,10777,10775,FALSE
7249,1450626568,1450629545,10777,10775,FALSE
7256,1450626588,1450631153,10777,10775,FALSE
7267,1450469008,1450627131,10778,10773,FALSE
7274,1450628291,1450629879,10773,10775,FALSE
7273,1450468843,1450629427,10778,10773,FALSE
7263,1450629544,1450638157,10775,10778,FALSE
7249,1450629545,1450639428,10775,10778,FALSE
7273,1450629546,1450648518,10773,10775,FALSE
7265,1450629552,1450639514,10775,10778,FALSE
7267,1450629552,1450641975,10773,10775,FALSE
7271,1450629564,1450636946,10775,10778,FALSE
7261,1450629583,1450634505,10775,10778,FALSE
7253,1450629668,1450639233,10775,10778,FALSE
7272,1450629691,1450638462,10775,10778,FALSE
7275,1450629693,1450630368,10775,10778,FALSE
7248,1450629708,1450639511,10775,10778,FALSE
7266,1450629725,1450639489,10775,10778,FALSE
7250,1450629754,1450639439,10775,10778,FALSE
7295,1450629758,1450638093,10775,10778,FALSE
7274,1450629879,1450637936,10775,10778,FALSE
7251,1450629944,1450639509,10775,10778,FALSE
7276,1450630208,1450642830,10773,10775,FALSE
7270,1450630231,1450638130,10775,10778,FALSE
7275,1450630368,1450647435,10778,10775,FALSE
7256,1450631153,1450637662,10775,10778,FALSE
7255,1450631507,1450631547,10775,10778,FALSE
7255,1450631547,1450645121,10778,10775,FALSE
7258,1450632359,1450637638,10775,10778,FALSE
7297,1450633223,1450646123,10773,10775,FALSE
7257,1450633915,1450637646,10775,10778,FALSE
7262,1450634028,1450634742,10777,10778,FALSE
7261,1450634505,1450647841,10778,10775,FALSE
7294,1450634536,1450638624,10773,10775,FALSE
7262,1450634742,1450640974,10778,10775,FALSE
7280,1450634909,1450634948,10773,10775,FALSE
7280,1450634948,1450635068,10775,10778,FALSE
7280,1450635068,1450648403,10778,10773,FALSE
7284,1450636615,1450636774,10773,10775,FALSE
7284,1450636774,1450648879,10775,10773,FALSE
7254,1450636775,1450637649,10775,10778,FALSE
7291,1450636829,1450637028,10773,10775,FALSE
7292,1450636849,1450637048,10773,10775,FALSE
7271,1450636946,1450648615,10778,10775,FALSE
7291,1450637028,1450643219,10775,10773,FALSE
7292,1450637048,1450642723,10775,10773,FALSE
7258,1450637638,1450645814,10778,10775,FALSE
7257,1450637646,1450647171,10778,10775,FALSE
7254,1450637649,1450646619,10778,10775,FALSE
7256,1450637662,1450646870,10778,10775,FALSE
7274,1450637936,1450643532,10778,10775,FALSE
7295,1450638093,1450647540,10778,10775,FALSE
7270,1450638130,1450648131,10778,10775,FALSE
7263,1450638157,1450647445,10778,10775,FALSE
7272,1450638462,1450647908,10778,10775,FALSE
7294,1450638624,1450638823,10775,10778,FALSE
7294,1450638823,1450646840,10778,10775,FALSE
7253,1450639233,1450646417,10778,10775,FALSE
7249,1450639428,1450647723,10778,10775,FALSE
7250,1450639439,1450646742,10778,10775,FALSE
7266,1450639489,1450646117,10778,10775,FALSE
7251,1450639509,1450646852,10778,10775,FALSE
7248,1450639511,1450646893,10778,10775,FALSE
7265,1450639514,1450646698,10778,10775,FALSE
7262,1450640974,1450647443,10775,10778,FALSE
7267,1450641975,1450644952,10775,10778,FALSE
7276,1450642830,1450642989,10775,10773,FALSE
7276,1450642989,1450644021,10773,10775,FALSE
7292,1450643080,1450643279,10773,10775,FALSE
7285,1450643173,1450643252,10773,10775,FALSE
7291,1450643219,1450643339,10773,10775,FALSE
7285,1450643252,1450648054,10775,10773,FALSE
7292,1450643279,1450648558,10775,10773,FALSE
7291,1450643339,1450649054,10775,10773,FALSE
7274,1450643532,1450647898,10775,10778,FALSE
7276,1450644021,1450647950,10775,10773,FALSE
7255,1450645121,1450647145,10775,10778,FALSE
7258,1450645814,1450646568,10775,10773,FALSE
7266,1450646117,1450648062,10775,10778,FALSE
7253,1450646417,1450647488,10775,10778,FALSE
7254,1450646619,1450647333,10775,10778,FALSE
7265,1450646698,1450647889,10775,10778,FALSE
7250,1450646742,1450647059,10775,10778,FALSE
7294,1450646840,1450648269,10775,10773,FALSE
7251,1450646852,1450646892,10775,10778,FALSE
7256,1450646870,1450647823,10775,10773,FALSE
7275,1450647435,1450647792,10775,10778,FALSE
7263,1450647445,1450647524,10775,10778,FALSE
7295,1450647540,1450648651,10775,10778,FALSE
7286,1450647541,1450648176,10773,10775,FALSE
7272,1450647908,1450648385,10775,10778,FALSE
7273,1450648518,1450734406,10775,10774,FALSE
7274,1450647898,1450734421,10778,10774,FALSE
7295,1450648651,1450734421,10778,10774,FALSE
7271,1450648615,1450734424,10775,10774,FALSE
7294,1450648269,1450734474,10773,10774,FALSE
7272,1450648385,1450734510,10778,10774,FALSE
7253,1450647488,1450887609,10778,10777,FALSE
7294,1450734593,1450887874,10774,10773,FALSE
7286,1450648176,1450887938,10775,10773,FALSE
7248,1450646893,1450887966,10775,10777,FALSE
7266,1450648062,1450888066,10778,10777,FALSE
7258,1450646568,1450888198,10773,10777,FALSE
7255,1450647145,1450888221,10778,10777,FALSE
7257,1450647171,1450888249,10775,10777,FALSE
7256,1450647823,1450888264,10773,10777,FALSE
7254,1450647333,1450888287,10778,10777,FALSE
7283,1450648199,1450888361,10773,10776,FALSE
7283,1450888835,1450891098,10776,10773,FALSE
7249,1450647723,1450889116,10775,10777,FALSE
7265,1450647889,1450889160,10778,10777,FALSE
7295,1450734620,1450889213,10774,10778,FALSE
7274,1450734620,1450889409,10774,10778,FALSE
7270,1450648131,1450889487,10775,10778,FALSE
7288,1450649223,1450889779,10773,10776,FALSE
7266,1450889852,1450993522,10777,10778,FALSE
7272,1450734629,1450890329,10774,10775,FALSE
7271,1450734623,1450890485,10774,10778,FALSE
7294,1450890533,1450992773,10773,10775,FALSE
7262,1450890580,1450975435,10778,10775,FALSE
7255,1450890682,1450976491,10777,10775,FALSE
7271,1450891001,1450891159,10778,10775,FALSE
7271,1450891159,1450891160,10775,10773,FALSE
7271,1450891160,1450980938,10773,10775,FALSE
7258,1450891294,1450895143,10777,10775,FALSE
7297,1450646123,1450891483,10775,10778,FALSE
7273,1450734605,1450891617,10774,10778,FALSE
7288,1450891922,1450985708,10776,10773,FALSE
7276,1450892038,1450991659,10773,10775,FALSE
7259,1450892295,1450980446,10773,10775,FALSE
7251,1450892568,1450968256,10778,10775,FALSE
7253,1450893722,1450993026,10777,10778,FALSE
7248,1450894078,1450991356,10777,10778,FALSE
7258,1450895143,1450898359,10775,10778,FALSE
7256,1450895329,1450896917,10777,10778,FALSE
7274,1450895402,1450904849,10778,10775,FALSE
7257,1450896266,1450903649,10777,10778,FALSE
7284,1450896541,1450986517,10773,10775,FALSE
7256,1450896917,1450897076,10778,10775,FALSE
7280,1450896981,1450991999,10773,10775,FALSE
7256,1450897076,1450987767,10775,10778,FALSE
7295,1450897429,1450968276,10778,10775,FALSE
7258,1450898359,1450898716,10778,10775,FALSE
7258,1450898716,1450978016,10775,10778,FALSE
7270,1450899687,1450973630,10778,10775,FALSE
7273,1450899754,1450978816,10778,10775,FALSE
7254,1450899757,1450978183,10777,10775,FALSE
7263,1450901142,1450905628,10778,10775,FALSE
7257,1450903649,1450903848,10778,10775,FALSE
7257,1450903848,1450985292,10775,10778,FALSE
7272,1450904776,1450904935,10775,10773,FALSE
7274,1450904849,1450905206,10775,10773,FALSE
7272,1450904935,1450973517,10773,10775,FALSE
7274,1450905206,1450973948,10773,10775,FALSE
7263,1450905628,1450905945,10775,10773,FALSE
7265,1450905830,1450993345,10777,10778,FALSE
7263,1450905945,1450968933,10773,10775,FALSE
7285,1450907148,1450983471,10773,10775,FALSE
7251,1450968256,1450992983,10775,10778,FALSE
7295,1450968276,1450994115,10775,10778,FALSE
7250,1450968511,1450975259,10778,10777,FALSE
7263,1450968933,1450992906,10775,10778,FALSE
7292,1450972783,1450990563,10773,10775,FALSE
7272,1450973517,1450973716,10775,10778,FALSE
7270,1450973630,1450993595,10775,10778,FALSE
7272,1450973716,1450993839,10778,10775,FALSE
7274,1450973948,1450974147,10775,10778,FALSE
7275,1450974000,1450984915,10778,10775,FALSE
7274,1450974147,1450993793,10778,10775,FALSE
7250,1450975259,1450993278,10777,10778,FALSE
7262,1450975435,1450993375,10775,10778,FALSE
7291,1450976213,1450976372,10773,10775,FALSE
7291,1450976372,1450986056,10775,10773,FALSE
7255,1450976491,1450986017,10775,10778,FALSE
7258,1450978016,1451071882,10778,10775,FALSE
7254,1450978183,1450980287,10775,10778,FALSE
7273,1450978816,1450981951,10775,10778,FALSE
7297,1450975268,1450979515,10778,10773,FALSE
7286,1450980136,1450980335,10773,10775,FALSE
7254,1450980287,1450985208,10778,10775,FALSE
7286,1450980335,1451079995,10775,10773,FALSE
7259,1450980446,1450992274,10775,10773,FALSE
7271,1450980938,1450981335,10775,10778,FALSE
7271,1450981335,1450991178,10778,10775,FALSE
7249,1450981871,1450993183,10777,10778,FALSE
7285,1450983471,1451064160,10775,10773,FALSE
7275,1450984915,1451069454,10775,10773,FALSE
7254,1450985208,1451071811,10775,10777,FALSE
7257,1450985292,1451076261,10778,10775,FALSE
7255,1450986017,1451074049,10778,10775,FALSE
7284,1450986517,1450993106,10775,10773,FALSE
7256,1450987767,1451074728,10778,10775,FALSE
7289,1450989884,1450990003,10773,10775,FALSE
7289,1450990003,1451060769,10775,10773,FALSE
7292,1450990563,1451068355,10775,10773,FALSE
7271,1450991178,1451078774,10775,10773,FALSE
7248,1450991356,1451076807,10778,10775,FALSE
7276,1450991659,1451072664,10775,10773,FALSE
7280,1450991999,1451064830,10775,10773,FALSE
7294,1450992773,1451069096,10775,10773,FALSE
7263,1450992906,1451076294,10778,10775,FALSE
7251,1450992983,1451075695,10778,10775,FALSE
7253,1450993026,1451076850,10778,10775,FALSE
7249,1450993183,1451070459,10778,10775,FALSE
7250,1450993278,1451076866,10778,10775,FALSE
7265,1450993345,1451076455,10778,10775,FALSE
7262,1450993375,1451069500,10778,10775,FALSE
7266,1450993522,1451076870,10778,10775,FALSE
7270,1450993595,1451074880,10778,10775,FALSE
7274,1450993793,1451069323,10775,10773,FALSE
7272,1450993839,1451065477,10775,10773,FALSE
7295,1450994115,1451074964,10778,10775,FALSE
7272,1451065477,1451069486,10773,10775,FALSE
7274,1451069323,1451069561,10773,10775,FALSE
7275,1451069454,1451069652,10773,10775,FALSE
7272,1451069486,1451080202,10775,10773,FALSE
7262,1451069500,1451071524,10775,10773,FALSE
7297,1451067427,1451069531,10773,10777,FALSE
7274,1451069561,1451078928,10775,10773,FALSE
7275,1451069652,1451078781,10775,10773,FALSE
7267,1450978503,1451069670,10778,10777,FALSE
7249,1451070459,1451076849,10775,10777,FALSE
7258,1451071882,1451078629,10775,10773,FALSE
7254,1451071811,1451072326,10777,10773,FALSE
7273,1450981951,1451073714,10778,10773,FALSE
7255,1451074049,1451074367,10775,10773,FALSE
7255,1451074367,1451076034,10773,10775,FALSE
7256,1451074728,1451078340,10775,10773,FALSE
7270,1451074880,1451078175,10775,10773,FALSE
7295,1451074964,1451078258,10775,10773,FALSE
7251,1451075695,1451078196,10775,10773,FALSE
7255,1451076034,1451076669,10775,10777,FALSE
7257,1451076261,1451076857,10775,10777,FALSE
7263,1451076294,1451078914,10775,10773,FALSE
7265,1451076455,1451078122,10775,10773,FALSE
7248,1451076807,1451078593,10775,10773,FALSE
7253,1451076850,1451079350,10775,10773,FALSE
7250,1451076866,1451079684,10775,10773,FALSE
7266,1451076870,1451078299,10775,10773,FALSE
7289,1451078471,1451164676,10773,10776,FALSE
7259,1451079749,1451165757,10773,10776,FALSE
7276,1451079769,1451152003,10773,10776,FALSE
7285,1451079877,1451166123,10773,10776,FALSE
7283,1451080019,1451148403,10773,10776,FALSE
7294,1451080090,1451156294,10773,10776,FALSE
7280,1451080230,1451148655,10773,10776,FALSE
7282,1451080529,1451166894,10773,10776,FALSE
7284,1451080700,1451148569,10773,10776,FALSE
7288,1451081042,1451148712,10773,10776,FALSE
7256,1451078340,1451159069,10773,10776,FALSE
7291,1451080874,1451164976,10773,10776,FALSE
5679,1450932541,1451183609,11053,11155,FALSE
7291,1451166921,1451339372,10776,10774,FALSE
7271,1451078774,1451339379,10773,10774,FALSE
7288,1451148712,1451339381,10776,10774,FALSE
7297,1451074056,1451339382,10777,10774,FALSE
7282,1451166894,1451339504,10776,10774,FALSE
7294,1451156294,1451404511,10776,10773,FALSE
7283,1451148403,1451404518,10776,10773,FALSE
7289,1451164676,1451404519,10776,10773,FALSE
7280,1451148655,1451404536,10776,10773,FALSE
7285,1451166123,1451404537,10776,10773,FALSE
7291,1451339888,1451404540,10774,10773,FALSE
7276,1451152003,1451404545,10776,10773,FALSE
7255,1451076669,1451404546,10777,10773,FALSE
7288,1451340133,1451404549,10774,10773,FALSE
7282,1451339623,1451404553,10774,10773,FALSE
7259,1451165757,1451404608,10776,10773,FALSE
7284,1451148569,1451404645,10776,10773,FALSE
7271,1451339498,1451405500,10774,10773,FALSE
7256,1451159268,1451406853,10776,10773,FALSE
7257,1451076857,1451409658,10777,10773,FALSE
5673,1451211382,1451523610,11053,11155,FALSE
5679,1451510806,1451554477,11155,11053,FALSE
5679,1451634835,1451697170,11053,11155,FALSE
5673,1451551881,1451756463,11155,11053,FALSE
5663,1451474049,1452029336,11601,11234,FALSE
5673,1451832919,1452058130,11053,11155,FALSE
7272,1451408153,1452193361,10773,10777,FALSE
7274,1451408789,1452193373,10773,10777,FALSE
7282,1451425985,1452193378,10773,10777,FALSE
7251,1451423096,1452193385,10773,10777,FALSE
7262,1451422854,1452193421,10773,10777,FALSE
7266,1451425188,1452193582,10773,10777,FALSE
7258,1451424603,1452193588,10773,10777,FALSE
7254,1451424569,1452193590,10773,10777,FALSE
7265,1451410243,1452193592,10773,10777,FALSE
7276,1451425224,1452193606,10773,10777,FALSE
7255,1451424431,1452193620,10773,10777,FALSE
7256,1451424952,1452193745,10773,10777,FALSE
7250,1451079684,1452193751,10773,10777,FALSE
7285,1451425335,1452193764,10773,10777,FALSE
7248,1451409205,1452193901,10773,10777,FALSE
7253,1451079350,1452193911,10773,10777,FALSE
7273,1451076016,1452193915,10773,10777,FALSE
7257,1451424582,1452194093,10773,10777,FALSE
7270,1451419827,1452194181,10773,10777,FALSE
7263,1451409411,1452195151,10773,10778,FALSE
7297,1451339700,1452195166,10774,10778,FALSE
7275,1451407331,1452195168,10773,10778,FALSE
7295,1451421857,1452195180,10773,10778,FALSE
7267,1451069829,1452195305,10777,10778,FALSE
7292,1451425839,1452195421,10773,10777,FALSE
7263,1452195628,1452245359,10778,10777,FALSE
7271,1451417645,1452195923,10773,10778,FALSE
7295,1452195974,1452246460,10778,10777,FALSE
7259,1451425207,1452196850,10773,10778,FALSE
7291,1451426330,1452198247,10773,10777,FALSE
7259,1452198993,1452262099,10778,10777,FALSE
7275,1452199256,1452245574,10778,10777,FALSE
7297,1452199730,1452258907,10778,10777,FALSE
7267,1452199790,1452245988,10778,10777,FALSE
7288,1451426497,1452199881,10773,10777,FALSE
7271,1452200011,1452262602,10778,10777,FALSE
7286,1451425450,1452201255,10773,10778,FALSE
5679,1452124132,1452208854,11155,11053,FALSE
5679,1452214127,1452220025,11053,11155,FALSE
7248,1452244663,1452285821,10777,10778,FALSE
7254,1452245106,1452286622,10777,10778,FALSE
7251,1452245299,1452364884,10777,10778,FALSE
7253,1452245349,1452364854,10777,10778,FALSE
7263,1452245359,1452285764,10777,10778,FALSE
7257,1452245412,1452286452,10777,10778,FALSE
7275,1452245574,1452285660,10777,10778,FALSE
7256,1452245619,1452274752,10777,10778,FALSE
7250,1452245666,1452285833,10777,10778,FALSE
7249,1452245711,1452285798,10777,10778,FALSE
7276,1452245718,1452277589,10777,10778,FALSE
7285,1452245837,1452258339,10777,10778,FALSE
7266,1452245854,1452364090,10777,10778,FALSE
7270,1452245937,1452285826,10777,10778,FALSE
7267,1452245988,1452267064,10777,10778,FALSE
7274,1452246121,1452285771,10777,10778,FALSE
7272,1452246148,1452285837,10777,10778,FALSE
7280,1451425691,1452246199,10773,10774,FALSE
7273,1452246305,1452285559,10777,10778,FALSE
7295,1452246460,1452364856,10777,10778,FALSE
5673,1452065995,1452246626,11155,11053,FALSE
7291,1452246827,1452283500,10777,10778,FALSE
7258,1452248360,1452263720,10777,10778,FALSE
7262,1452256607,1452285818,10777,10778,FALSE
7265,1452257055,1452364852,10777,10778,FALSE
7292,1452257416,1452268847,10777,10778,FALSE
7255,1452258315,1452284947,10777,10778,FALSE
7289,1451425991,1452258715,10773,10778,FALSE
7297,1452258907,1452285380,10777,10778,FALSE
7284,1451426157,1452259912,10773,10774,FALSE
7282,1452260176,1452262518,10777,10778,FALSE
7288,1452260606,1452260765,10777,10778,FALSE
7288,1452260765,1452268305,10778,10777,FALSE
7259,1452262099,1452275157,10777,10778,FALSE
7282,1452262518,1452269623,10778,10777,FALSE
7271,1452262602,1452285503,10777,10778,FALSE
7258,1452263720,1452364452,10778,10777,FALSE
7286,1452267496,1452268647,10778,10774,FALSE
7286,1452268647,1452275355,10774,10778,FALSE
7282,1452269623,1452366306,10777,10778,FALSE
7280,1452260925,1452271045,10774,10777,FALSE
7284,1452260428,1452271144,10774,10777,FALSE
7285,1452272945,1452283741,10778,10777,FALSE
7256,1452274752,1452364848,10778,10777,FALSE
7259,1452275157,1452283413,10778,10777,FALSE
7286,1452275355,1452285357,10778,10777,FALSE
7259,1452283413,1452372317,10777,10778,FALSE
7255,1452284947,1452287804,10778,10777,FALSE
7257,1452286452,1452364205,10778,10777,FALSE
7254,1452286622,1452364810,10778,10777,FALSE
5672,1450917417,1452308350,11053,11155,FALSE
5672,1452308454,1452308633,11155,11053,FALSE
7285,1452283741,1452359230,10777,10778,FALSE
7284,1452275510,1452359651,10777,10778,FALSE
7257,1452364205,1452368849,10777,10778,FALSE
7258,1452364452,1452421883,10777,10778,FALSE
7254,1452364810,1452374573,10777,10778,FALSE
7256,1452364848,1452431765,10777,10778,FALSE
7288,1452364354,1452366933,10777,10778,FALSE
7267,1452369900,1452435625,10778,10774,FALSE
7292,1452370928,1452372000,10778,10774,FALSE
7286,1452285357,1452374657,10777,10778,FALSE
7286,1452374777,1452375134,10778,10774,FALSE
7255,1452364525,1452417669,10777,10778,FALSE
7280,1452271284,1452419089,10777,10778,FALSE
7273,1452437570,1452514687,10778,10774,FALSE
7276,1452449880,1452514692,10778,10774,FALSE
7297,1452450211,1452514032,10778,10774,FALSE
7259,1452457848,1452514604,10778,10774,FALSE
7262,1452460769,1452514707,10778,10774,FALSE
7263,1452460836,1452514695,10778,10774,FALSE
7251,1452460971,1452514711,10778,10774,FALSE
7275,1452461048,1452514709,10778,10774,FALSE
7253,1452461181,1452514682,10778,10774,FALSE
7266,1452461449,1452514713,10778,10774,FALSE
