"stationID","deployID","name","dtStart","dtEnd","nAnt","frequency","country","continent"
2461,629,"Werden",2014-04-05,2014-08-08,3,"166.38","CAN","North America"
1336,630,"Long Point Eco-Adventures",2014-04-05,2014-08-08,3,"166.38","CAN","North America"
2439,631,"Waterford",2014-04-05,2014-08-11,3,"166.38","CAN","North America"
1060,632,"Haldimand Raptor Reserve",2014-04-05,2014-08-11,3,"166.38","CAN","North America"
1358,633,"Lower Big Creek",2014-04-05,2014-08-06,3,"166.38","CAN","North America"
1673,634,"Old Cut",2014-04-10,2014-08-05,3,"166.38","CAN","North America"
461,635,"BSC HQ",2014-04-05,2014-08-05,3,"166.38","CAN","North America"
897,636,"Fingal",2014-04-05,2014-06-18,3,"166.38","CAN","North America"
259,637,"Aylmer",2014-04-05,2014-08-12,3,"166.38","CAN","North America"
857,638,"Falconer_Farm",2014-04-12,2014-09-06,3,"166.38","CAN","North America"
236,639,"Arkey's Acres",2014-04-05,2014-08-11,3,"166.38","CAN","North America"
432,640,"Brantford_Airport",2014-04-10,2014-08-25,3,"166.38","CAN","North America"
837,641,"Exeter_Sewage_Lagoons",2014-04-11,2014-08-15,3,"166.38","CAN","North America"
1155,642,"Hullet_Provincial_Wildlife_Area",2014-04-11,2014-06-25,3,"166.38","CAN","North America"
792,643,"Earl_Rowe_PP",2014-04-14,2014-11-19,3,"166.38","CAN","North America"
2029,644,"Saugeen_Conservation_Authority_Formosa",2014-04-17,2014-11-20,3,"166.38","CAN","North America"
645,645,"Conestogo",2014-04-28,NA,3,"166.38","CAN","North America"
1815,646,"Point_Farms_Provincial_Park",2014-04-17,2014-06-25,3,"166.38","CAN","North America"
1765,647,"Pinery_Provincial_Park",2014-04-17,2014-08-15,3,"166.38","CAN","North America"
1338,648,"Long_Point_Tip",2014-04-18,2016-05-03,3,"166.38","CAN","North America"
1748,649,"Pelee_Island",2014-04-21,2014-11-11,3,"166.38","CAN","North America"
1108,650,"Hillman_Marsh",2014-04-22,2014-08-14,3,"166.38","CAN","North America"
1123,651,"Holiday_Beach_CA",2014-04-22,2014-08-14,3,"166.38","CAN","North America"
1249,652,"Komoka_Provincial_Park",2014-04-23,2014-08-12,3,"166.38","CAN","North America"
2501,653,"Wildwood_Conservation_Area",2014-04-23,2014-08-06,3,"166.38","CAN","North America"
1950,654,"Rock_Point_Provincial_Park",2014-04-24,2014-08-07,3,"166.38","CAN","North America"
2119,655,"Short_Hills_Provincial_Park",2014-04-24,2014-08-11,3,"166.38","CAN","North America"
1486,656,"Millgrove",2014-04-25,2014-11-20,3,"166.38","CAN","North America"
320,657,"Binbrook_Conservation_Area",2014-04-25,2014-08-11,3,"166.38","CAN","North America"
369,658,"Bolin_Port_Burwell",2014-04-27,2014-06-18,3,"166.38","CAN","North America"
1952,659,"Rondeau_Provincial_Park",2014-04-27,2014-08-14,3,"166.38","CAN","North America"
1622,660,"New_Farm",2014-04-28,2014-11-19,3,"166.38","CAN","North America"
2223,661,"Sydenham",2014-04-29,2014-06-24,3,"166.38","CAN","North America"
1148,662,"Hubbert",2014-04-29,2014-11-19,3,"166.38","CAN","North America"
455,663,"Bruce_Peninsula_National_Park",2014-04-30,2014-11-18,3,"166.38","CAN","North America"
485,664,"Cabot_Head",2014-04-30,2014-06-07,2,"166.38","CAN","North America"
1319,665,"Lions_Head",2014-05-01,2014-08-16,3,"166.38","CAN","North America"
1376,666,"MacGregor_Point_Provincial_Park",2014-06-06,2014-06-25,3,"166.38","CAN","North America"
445,667,"Bright",2014-05-02,2014-08-06,3,"166.38","CAN","North America"
685,668,"Curries",2014-05-09,2014-08-06,3,"166.38","CAN","North America"
1538,669,"Monocliffs",2014-05-04,2014-11-19,3,"166.38","CAN","North America"
940,670,"Forks_of_the_Credit",2014-05-05,2014-11-19,3,"166.38","CAN","North America"
1053,671,"Guelph_Lake_CA",2014-05-05,2014-07-07,3,"166.38","CAN","North America"
1372,672,"Luther_Marsh",2014-05-08,2014-11-19,3,"166.38","CAN","North America"
1425,673,"Marthaville_CA",2014-05-06,2014-11-12,3,"166.38","CAN","North America"
1742,674,"Peers",2014-05-06,2014-09-25,3,"166.38","CAN","North America"
2182,675,"St.Clair NWA",2014-06-17,2014-11-11,3,"166.38","CAN","North America"
1400,676,"Malden Park",2014-06-18,2014-11-11,3,"166.38","CAN","North America"
1762,677,"Pine River Cheese",2014-06-23,2014-11-17,3,"166.38","CAN","North America"
1906,678,"Rathwell",2014-06-25,2014-11-20,3,"166.38","CAN","North America"
365,679,"Bluewater",2014-06-30,2014-07-15,3,"166.38","CAN","North America"
1862,680,"Presqu'ile Provincial Park",2014-07-02,2016-04-29,3,"166.38","CAN","North America"
670,681,"Crysler Park Marina",2014-07-31,2016-11-19,3,"166.38","CAN","North America"
1307,682,"Lemoine Point C.A.",2014-07-03,2016-11-13,3,"166.38","CAN","North America"
2022,683,"Sandbanks Provincial Park",2014-07-04,2016-12-07,3,"166.38","CAN","North America"
1559,684,"Mount Forest",2014-07-07,2014-11-19,3,"166.38","CAN","North America"
292,685,"Beaubassin",2014-05-24,2014-06-21,3,"166.38","CAN","North America"
939,686,"Fork Field Farms",2014-05-24,2014-06-21,2,"166.38","CAN","North America"
1134,687,"Hospital Loop Road",2014-05-24,2014-08-09,2,"166.38","CAN","North America"
1941,688,"Richard's Farm",2014-05-24,2014-06-21,2,"166.38","CAN","North America"
617,689,"Clam Bay",2014-05-17,2015-07-05,2,"166.38",NA,NA
2244,690,"Taylor Head",2014-05-17,2015-07-05,2,"166.38",NA,NA
2470,691,"West Quoddy",2014-05-18,2015-07-04,2,"166.38","CAN","North America"
2157,692,"Sonora",2014-05-18,2015-05-07,2,"166.38","CAN","North America"
1621,693,"New Harbour",2014-05-18,2015-05-07,2,"166.38","CAN","North America"
1348,694,"Lookoff",2014-05-20,2014-11-21,3,"166.38","CAN","North America"
1332,695,"Lockhartville",2014-05-20,2014-11-21,3,"166.38","CAN","North America"
1178,696,"Irving Nature Park",2014-06-06,2014-12-09,3,"166.38",NA,NA
986,697,"Gardner Creek",2014-06-06,2014-12-09,3,"166.38","CAN","North America"
973,698,"Fundy NP",2014-10-07,2014-12-09,3,"166.38","CAN","North America"
523,699,"Cape Enrage",2014-10-07,2014-12-09,3,"166.38",NA,NA
517,700,"Cap Pele",2014-05-23,2015-05-11,3,"166.38","CAN","North America"
829,701,"Escuminac",2014-05-25,2014-11-12,3,"166.38","CAN","North America"
1251,702,"Kouchibouguac",2014-05-25,2014-11-12,3,"166.38","CAN","North America"
1872,703,"Prospect",2014-05-26,2014-11-19,3,"166.38","CAN","North America"
1238,704,"Kingsburg",2014-05-26,2014-11-20,2,"166.38",NA,NA
1441,705,"Matthew's Lake",2014-05-27,2014-11-20,3,"166.38",NA,NA
1837,706,"Port Mouton",2014-05-28,2014-11-20,3,"166.38","CAN","North America"
785,707,"Eagle Head / West Berlin",2014-05-28,2014-11-20,2,"166.38",NA,NA
1206,708,"Jordan Bay/Orchard Park",2014-05-27,2014-11-20,2,"166.38",NA,NA
1129,710,"Hopewell",2014-05-29,2014-09-30,1,"166.38",NA,NA
1831,712,"Port George",2014-05-31,2014-11-21,3,"166.38","CAN","North America"
1072,713,"Hampton",2014-05-31,2014-11-21,3,"166.38","CAN","North America"
2194,714,"Stanton (Digby Neck)",2014-06-01,2014-11-21,3,"166.38","CAN","North America"
442,715,"Brier Island",2014-06-01,2014-11-21,3,"166.38",NA,NA
641,716,"Comeau (Marshalltown)",2014-06-02,2014-11-21,3,"166.38","CAN","North America"
1654,717,"Northview (Upper Clements)",2014-06-02,2014-11-21,3,"166.38","CAN","North America"
349,718,"Black Rock",2014-10-10,2014-11-21,3,"166.38","CAN","North America"
1834,719,"Port Maitland",2014-06-05,2014-11-20,3,"166.38","CAN","North America"
1881,720,"Pubnico",2014-06-05,2014-11-20,3,"166.38","CAN","North America"
275,721,"Baccaro",2014-06-06,2014-11-20,3,"166.38",NA,NA
357,722,"Blandford",2014-10-02,2014-11-19,3,"166.38","CAN","North America"
1912,723,"RCI Sackville Engineering",2014-06-09,2014-06-19,3,"166.38","CAN","North America"
441,724,"Bridge St Sackville (SHEEP)",2014-06-09,2014-06-19,3,"166.38","CAN","North America"
1813,726,"Point Lepreau",2014-06-11,2014-12-10,3,"166.38",NA,NA
975,727,"Fundy Parkway",2015-05-21,2015-11-12,3,"166.38","CAN","North America"
2009,728,"Sackville Eng",2014-06-12,2014-06-19,3,"166.38","CAN","North America"
1299,729,"Lawrencetown",2014-11-13,2015-07-05,3,"166.38","CAN","North America"
526,730,"Cape Forchu",2014-06-14,2014-11-20,3,"166.38",NA,NA
513,731,"Canso",2014-11-14,2015-11-18,3,"166.38",NA,NA
1155,732,"Hullet_Provincial_Wildlife_Area",2014-06-25,2014-09-09,3,"166.38","CAN","North America"
1815,734,"Point_Farms_Provincial_Park",2014-06-25,2014-11-17,3,"166.38","CAN","North America"
2223,735,"Sydenham",2014-06-24,2014-11-18,3,"166.38","CAN","North America"
1053,736,"Guelph_Lake_CA",2014-07-07,2014-11-20,3,"166.38","CAN","North America"
485,737,"Cabot_Head",2014-06-07,2014-08-16,3,"166.38","CAN","North America"
897,738,"Fingal",2014-06-18,2014-08-12,3,"166.38","CAN","North America"
369,739,"Bolin_Port_Burwell",2014-06-18,2014-11-12,3,"166.38","CAN","North America"
717,740,"DarlingtonPP",2014-07-10,2016-04-29,3,"166.38","CAN","North America"
606,742,"Chesley",2014-06-24,2015-04-14,3,"166.38","CAN","North America"
1547,743,"Mosaic Port Maitland",2014-08-07,2016-11-22,3,"166.38","CAN","North America"
898,744,"Fingal",2014-08-12,2014-11-23,3,"166.38","CAN","North America"
1376,745,"MacGregor_Point_Provincial_Park",2014-06-25,2014-11-18,3,"166.38","CAN","North America"
1673,746,"Old Cut",2014-08-05,2014-09-26,3,"166.38","CAN","North America"
461,747,"BSC HQ",2014-08-05,2014-12-31,3,"166.38","CAN","North America"
1358,748,"Lower Big Creek",2014-08-06,2014-08-27,3,"166.38","CAN","North America"
685,749,"Curries",2014-08-06,2016-11-16,3,"166.38","CAN","North America"
445,750,"Bright",2014-08-06,2014-10-19,3,"166.38","CAN","North America"
2501,751,"Wildwood_Conservation_Area",2014-08-06,2014-11-17,3,"166.38","CAN","North America"
2462,752,"Werden",2014-08-08,2014-10-25,3,"166.38","CAN","North America"
1336,753,"Long Point Eco-Adventures",2014-08-08,2016-07-11,3,"166.38","CAN","North America"
2439,754,"Waterford",2014-08-11,2015-07-20,3,"166.38","CAN","North America"
320,755,"Binbrook_Conservation_Area",2014-08-11,2014-11-21,3,"166.38","CAN","North America"
2119,756,"Short_Hills_Provincial_Park",2014-08-11,2016-11-22,3,"166.38","CAN","North America"
1060,757,"Haldimand Raptor Reserve",2014-08-11,2016-11-22,3,"166.38","CAN","North America"
259,758,"Aylmer",2014-08-12,2014-11-12,3,"166.38","CAN","North America"
236,759,"Arkey's Acres",2014-08-11,2014-11-12,3,"166.38","CAN","North America"
1249,760,"Komoka_Provincial_Park",2014-08-12,2014-11-12,3,"166.38","CAN","North America"
1952,761,"Rondeau_Provincial_Park",2014-08-14,2014-11-11,3,"166.38","CAN","North America"
1108,762,"Hillman_Marsh",2014-08-14,2014-11-11,3,"166.38","CAN","North America"
1123,763,"Holiday_Beach_CA",2014-08-14,2014-11-11,3,"166.38","CAN","North America"
1765,764,"Pinery_Provincial_Park",2014-08-15,2014-11-12,3,"166.38","CAN","North America"
837,765,"Exeter_Sewage_Lagoons",2014-08-15,2014-11-17,3,"166.38","CAN","North America"
1319,767,"Lions_Head",2014-08-16,2015-04-20,3,"166.38","CAN","North America"
365,768,"Bluewater",2014-08-18,2014-11-18,3,"166.38","CAN","North America"
432,769,"Brantford_Airport",2014-08-25,2016-12-19,3,"166.38","CAN","North America"
1763,935,"PINEO",2014-07-08,2014-10-29,3,"166.38",NA,NA
1764,936,"PINEO",2013-08-12,2013-10-23,1,"166.38",NA,NA
253,939,"AVPRT",2013-08-01,2013-09-25,1,"166.38","CAN","North America"
2493,944,"WHSVI",2013-07-11,2017-04-06,NA,NA,NA,NA
2418,947,"VSEA",2013-04-24,2014-02-28,NA,NA,NA,NA
1236,949,"KING",2013-08-03,2014-05-26,2,"166.38",NA,NA
2070,954,"SECO",2013-08-12,2013-11-01,1,"166.38",NA,NA
788,958,"Eagle Nest",2013-04-19,2013-05-05,3,"166.38","USA","North America"
1624,959,"NHRB",2013-04-09,2013-06-23,2,"166.38","CAN","North America"
1879,961,"PTFE",2013-04-09,2013-05-08,2,"166.38","CAN","North America"
1203,962,"JORD",2013-08-04,2014-05-27,2,"166.38",NA,NA
1159,970,"HWY",2014-06-18,2014-07-22,1,"166.38","CAN","North America"
791,978,"EAGLENEST1",2014-04-18,2014-05-12,2,"166.38","USA","North America"
1396,980,"MAKOBOAT",2014-07-18,2014-07-22,NA,NA,NA,NA
1454,981,"MDR",2013-09-01,2013-10-31,3,"166.38",NA,NA
1466,988,"METINIC",2014-06-17,2014-11-12,3,"166.38",NA,NA
2114,989,"SHIP",2014-06-24,NA,3,"166.38",NA,NA
214,997,"AMHRST",2013-08-06,2013-09-27,1,"166.38",NA,NA
509,1002,"CANS1",2013-09-12,2013-09-14,3,"166.38",NA,NA
1754,1003,"PETITE",2014-08-01,2014-08-30,NA,NA,"CAN","North America"
510,1004,"CANS2",2013-09-14,2013-11-04,3,"166.38",NA,NA
1218,1005,"KEJI",2013-08-04,2014-10-02,2,"166.38",NA,NA
2044,1008,"SBWL1",2013-05-30,2018-09-15,4,"166.38","CAN","North America"
515,1009,"CANSOSPR",2013-04-25,2013-06-22,2,"166.38",NA,NA
1733,1031,"PARRS",2013-07-29,2013-09-25,1,"166.38",NA,NA
1870,1033,"PROS",2013-08-10,2013-09-09,2,"166.38","CAN","North America"
1430,1035,"MARYP",2013-07-31,2013-10-09,1,"166.38","CAN","North America"
1195,1040,"JOHNSONS MILLS",2013-07-30,2013-09-18,1,"166.38","CAN","North America"
2056,1041,"SEAL",2014-06-16,2014-09-05,3,"166.38",NA,NA
1805,1043,"PMI",2013-06-13,2013-11-02,4,"166.38",NA,NA
1436,1045,"MATINICUS",2014-06-20,2014-07-18,3,"166.38",NA,NA
1207,1046,"JORDL",2013-06-22,2013-08-21,2,"166.38",NA,NA
1809,1048,"PMP_WL",2013-07-01,2013-11-05,2,"166.38",NA,NA
1141,1051,"HPWLR",2013-07-31,2013-10-09,1,"166.38",NA,NA
2043,1052,"SBMS",2013-06-09,2013-08-15,1,"166.38",NA,NA
1850,1057,"PORTP",2013-08-13,2013-09-23,1,"166.38","CAN","North America"
675,1068,"CTRYI",2013-06-13,2013-10-31,4,"166.38",NA,NA
1191,1071,"JOGG",2013-08-02,2013-09-26,1,"166.38",NA,NA
945,1081,"FORT",2014-05-22,2014-07-21,3,"166.38","USA","North America"
1974,1084,"RUTG",2014-07-22,2014-10-01,3,"166.38",NA,NA
518,1105,"Cap Tourmente",2014-07-13,2018-11-20,3,"166.38",NA,NA
915,1106,"FM Camp Mercier",2014-07-11,2014-12-08,3,"166.38","CAN","North America"
924,1107,"FM2",2014-07-11,2014-12-09,3,"166.38","CAN","North America"
928,1108,"FM5",2014-07-12,2014-12-09,3,"166.38","CAN","North America"
926,1109,"FM4",2014-07-12,2014-12-09,3,"166.38","CAN","North America"
925,1110,"FM3",2014-07-12,2014-12-09,3,"166.38","CAN","North America"
1823,1111,"Pointe-aux-Outardes",2014-07-15,2014-11-25,3,"166.38",NA,NA
1846,1112,"Portneuf",2014-07-15,2014-11-25,3,"166.38",NA,NA
1036,1113,"Grandes-Bergeronnes",2014-07-15,2014-11-24,3,"166.38",NA,NA
2230,1114,"Tadoussac",2014-07-16,2014-11-24,3,"166.38",NA,NA
1820,1115,"Pointe Noire",2014-07-17,2014-11-24,3,"166.38",NA,NA
1844,1116,"Port-aux-Saumons",2014-07-17,2015-12-09,3,"166.38",NA,NA
1184,1117,"Isle Verte",2014-07-21,2014-11-20,3,"166.38",NA,NA
519,1118,"Cap-aux-Meules",2014-07-23,2014-12-31,3,"166.38","CAN","North America"
1085,1119,"Havre Aubert",2014-07-23,2014-12-31,3,"166.38","CAN","North America"
1154,1121,"Hullet_Provincial_Wildlife_Area",2014-09-09,2014-11-17,3,"166.38","CAN","North America"
1742,1122,"Peers",2014-09-25,2014-11-11,3,"166.38","CAN","North America"
1674,1124,"Old Cut",2014-09-26,2015-07-28,3,"166.38","CAN","North America"
1220,1129,"Kejimkujik",2014-10-02,2015-07-27,3,"166.38","CAN","North America"
2106,1130,"Shag Harbour",2014-10-02,2015-05-24,3,"166.38",NA,NA
1470,1131,"Middle Ohio",2014-10-02,2014-11-20,3,"166.38","CAN","North America"
1356,1132,"Lower Big Creek",2014-09-26,2015-06-19,3,"166.38","CAN","North America"
2329,1133,"Thunder Cape",2014-09-14,2014-12-31,3,"166.38","CAN","North America"
1341,1134,"Longridge",2014-07-16,2014-11-06,3,"166.38",NA,NA
1619,1135,"Netitishi",2014-07-12,2014-11-06,3,"166.38","CAN","North America"
2436,1136,"Washiskougau Creek",2014-07-12,2014-11-06,3,"166.38","CAN","North America"
1787,1137,"Piskwamish",2014-07-16,2014-11-06,3,"166.38",NA,NA
1647,1140,"North Bluff",2014-08-01,2014-11-06,3,"166.38","CAN","North America"
1214,1141,"Kamouraska",2014-08-27,2016-08-27,3,"166.38","CAN","North America"
2197,1142,"St-Denis-sur-Mer",2014-08-26,2014-11-19,3,"166.38","CAN","North America"
441,1145,"Bridge St Sackville (SHEEP)",2014-06-19,2014-08-09,3,"166.38","CAN","North America"
939,1146,"Fork Field Farms",2014-06-21,2014-07-28,2,"166.38","CAN","North America"
1415,1147,"Marsh Landings",2014-07-29,2014-08-10,2,"166.38","CAN","North America"
2009,1148,"Sackville Eng",2014-06-19,2014-08-09,3,"166.38","CAN","North America"
1941,1149,"Richard's Farm",2014-06-21,2014-07-28,2,"166.38","CAN","North America"
814,1150,"Eddie rd. ",2014-07-30,2014-08-10,2,"166.38","CAN","North America"
292,1151,"Beaubassin",2014-06-21,2015-05-16,3,"166.38","CAN","North America"
1911,1152,"RCI Sackville",2014-06-19,2014-08-10,3,"166.38","CAN","North America"
2224,1157,"Sydenham2",2015-04-21,2016-11-08,3,"166.38","CAN","North America"
359,1475,"BLOCKI-1",2014-09-17,2014-12-05,3,"166.38",NA,NA
361,1476,"BLOCKI-2",2014-09-28,2014-12-05,3,"166.38",NA,NA
938,1481,"FORDRIDGE",2014-08-12,2014-11-07,NA,NA,NA,NA
1126,1482,"HOOPESTON",2014-05-14,2014-11-07,NA,NA,NA,NA
1234,1483,"KICKAPOO",2014-07-28,2014-11-07,3,"166.38","USA","North America"
1473,1484,"MIDFORK1",2014-05-20,2014-11-07,3,"166.38","USA","North America"
1475,1485,"MIDFORK2",2014-08-08,2014-11-07,3,"166.38","USA","North America"
1474,1486,"MIDFORK2",2014-03-24,2014-07-22,3,"166.38","USA","North America"
1908,1487,"RAYS",2014-08-12,2014-11-07,1,"166.38","USA","North America"
296,1502,"BEECH",2014-09-05,2014-10-19,3,"166.38","USA","North America"
1677,1503,"OLDCUT",2014-03-14,2014-04-10,3,"166.38","CAN","North America"
215,1507,"AMHRST",2014-07-18,2014-10-05,1,"166.38",NA,NA
254,1508,"AVPRT",2014-07-25,2014-10-28,1,"166.38","CAN","North America"
659,1513,"CPENR",2014-07-18,2014-10-08,1,"166.38",NA,NA
630,1519,"COBEQUID1",2014-08-04,2014-10-09,2,"166.38",NA,NA
631,1522,"COBEQUID2",2014-08-04,2014-10-09,2,"166.38","CAN","North America"
632,1526,"COBEQUID3",2014-08-04,2014-10-09,2,"166.38",NA,NA
834,1532,"EVANGEL",2014-07-25,2014-10-07,1,"166.38","CAN","North America"
969,1536,"FTBLC",2014-07-22,2014-10-14,2,"166.38",NA,NA
1138,1538,"HPWLF",2014-07-18,2014-10-06,1,"166.38",NA,NA
833,1539,"EVANG",2013-07-22,2013-09-23,1,"166.38","CAN","North America"
1140,1540,"HPWLR",2014-07-18,2014-10-05,1,"166.38",NA,NA
1192,1543,"JOGG",2014-07-17,2014-10-07,1,"166.38",NA,NA
1202,1545,"JONSONSMILLS",2014-07-16,2015-11-30,1,"166.38","CAN","North America"
1429,1549,"MARYP",2014-07-18,2014-10-06,1,"166.38","CAN","North America"
1482,1552,"MILLCREEK",2014-07-21,2014-10-10,1,"166.38","CAN","North America"
1851,1558,"PORTP",2014-07-25,2014-10-07,1,"166.38","CAN","North America"
2076,1563,"SELMA",2013-07-01,2014-07-23,2,"166.38",NA,NA
2474,1566,"WESTBAY",2013-10-09,2014-07-23,1,"166.38",NA,NA
2523,1570,"WNDSR",2014-07-26,2014-10-20,2,"166.38","CAN","North America"
2070,1573,"SECO",2014-07-08,2014-10-29,3,"166.38",NA,NA
629,1864,"COATSI",2014-03-20,NA,3,"166.38","CAN","North America"
808,1865,"EASTBAY",2014-06-23,NA,4,"166.38","CAN","North America"
1593,1867,"NANUK",2014-06-01,2014-10-01,3,"166.38","CAN","North America"
636,1871,"COLONY",2014-05-13,2014-08-09,1,"166.38","CAN","North America"
744,1873,"DIKES",2014-06-20,2014-08-09,1,"166.38","CAN","North America"
1361,1888,"LOWERW",2014-06-14,2014-08-09,1,"166.38","CAN","North America"
395,1913,"BP02",2014-08-12,2014-09-13,2,"166.38",NA,NA
397,1915,"BP03",2014-08-12,2014-09-13,2,"166.38",NA,NA
398,1918,"BP04",2014-08-12,2014-09-13,2,"166.38",NA,NA
400,1921,"BP05",2014-08-12,2014-08-20,1,"166.38",NA,NA
403,1924,"BP06",2014-08-13,2014-09-13,1,"166.38",NA,NA
404,1925,"BP07",2014-08-12,2014-09-10,1,"166.38",NA,NA
424,1927,"BPY1",2014-09-07,2014-11-04,3,"166.38",NA,NA
425,1930,"BPY2",2014-09-10,2014-11-04,3,"166.38",NA,NA
410,1932,"BPLH",2014-08-20,2015-09-05,4,"166.38",NA,NA
2064,1937,"SEALSOUTH",2014-09-21,2014-11-04,3,"166.38",NA,NA
2065,1940,"SEALWEST",2014-09-16,2014-11-04,3,"166.38",NA,NA
1084,1944,"HART",2014-06-12,2014-11-10,3,"166.38",NA,NA
1437,1946,"MATINICUS",2014-07-30,2014-09-09,3,"166.38",NA,NA
1438,1947,"MATINICUS ",2014-07-22,2014-07-30,3,"166.38",NA,NA
1946,1950,"ROBERTS",2014-06-30,2014-10-28,2,"166.38",NA,NA
2384,1955,"TWOBUSH",2014-06-20,2014-10-31,3,"166.38",NA,NA
415,1958,"BPN1",2014-09-27,2014-11-04,3,"166.38",NA,NA
416,1960,"BPN2",2014-09-27,2014-11-04,2,"166.38",NA,NA
417,1962,"BPN3",2014-09-28,2014-11-04,2,"166.38",NA,NA
2060,1963,"SEALEAST",2014-09-26,2014-11-04,3,"166.38",NA,NA
1626,1965,"Niapiskau",2014-06-06,2014-11-26,3,"166.38",NA,NA
1035,1966,"Grande-Ile ",2014-06-07,2014-11-25,3,"166.38",NA,NA
900,1985,"FINWR",2014-08-21,2014-11-01,3,"166.38",NA,NA
900,1986,"FINWR",2014-11-01,2014-12-03,3,"166.38",NA,NA
469,1987,"BULL",2014-08-14,2014-12-03,3,"166.38","USA","North America"
1808,1991,"PMP",2013-09-13,2013-11-08,3,"166.38",NA,NA
855,1992,"Falconer_Farm",2014-10-27,2018-08-14,3,"166.38","CAN","North America"
1748,1993,"Pelee_Island",2014-11-11,2015-05-09,3,"166.38","CAN","North America"
1400,1994,"Malden Park",2014-11-11,2015-04-10,3,"166.38","CAN","North America"
1742,1995,"Peers",2014-11-11,2015-04-09,3,"166.38","CAN","North America"
2182,1996,"St.Clair NWA",2014-11-11,2015-04-10,3,"166.38","CAN","North America"
1108,1997,"Hillman_Marsh",2014-11-11,2015-04-10,3,"166.38","CAN","North America"
1952,1998,"Rondeau_Provincial_Park",2014-11-11,2015-04-09,3,"166.38","CAN","North America"
1123,1999,"Holiday_Beach_CA",2014-11-11,2015-04-10,3,"166.38","CAN","North America"
1249,2000,"Komoka_Provincial_Park",2014-11-12,2015-04-10,3,"166.38","CAN","North America"
1765,2001,"Pinery_Provincial_Park",2014-11-12,2015-04-24,3,"166.38","CAN","North America"
1425,2002,"Marthaville_CA",2014-11-12,2015-04-10,3,"166.38","CAN","North America"
236,2003,"Arkey's Acres",2014-11-12,2015-04-09,3,"166.38","CAN","North America"
260,2004,"Aylmer",2014-11-12,2015-04-07,3,"166.38","CAN","North America"
369,2005,"Bolin_Port_Burwell",2014-11-12,2015-04-07,3,"166.38","CAN","North America"
1815,2006,"Point_Farms_Provincial_Park",2014-11-17,2015-04-15,3,"166.38","CAN","North America"
837,2007,"Exeter_Sewage_Lagoons",2014-11-17,2015-04-15,3,"166.38","CAN","North America"
2501,2008,"Wildwood_Conservation_Area",2014-11-17,2015-04-14,3,"166.38","CAN","North America"
2223,2009,"Sydenham",2014-11-18,2015-04-20,3,"166.38","CAN","North America"
1376,2010,"MacGregor_Point_Provincial_Park",2014-11-18,2015-04-14,3,"166.38","CAN","North America"
365,2011,"Bluewater",2014-11-18,2015-04-20,3,"166.38","CAN","North America"
455,2012,"Bruce_Peninsula_National_Park",2014-11-18,2015-04-20,3,"166.38","CAN","North America"
1147,2013,"Hubbert",2014-11-19,2015-04-21,3,"166.38","CAN","North America"
792,2014,"Earl_Rowe_PP",2014-11-19,2015-04-19,3,"166.38","CAN","North America"
1538,2015,"Monocliffs",2014-11-19,2015-04-19,3,"166.38","CAN","North America"
940,2016,"Forks_of_the_Credit",2014-11-19,2015-04-19,3,"166.38","CAN","North America"
1372,2017,"Luther_Marsh",2014-11-19,2015-04-19,3,"166.38","CAN","North America"
1559,2018,"Mount Forest",2014-11-19,2015-04-14,3,"166.38","CAN","North America"
1194,2020,"Joggins",2014-10-01,2014-11-24,1,"166.38",NA,NA
1487,2024,"Millgrove",2014-11-20,2015-04-13,3,"166.38","CAN","North America"
1622,2025,"New_Farm",2014-11-19,2014-11-30,3,"166.38","CAN","North America"
1053,2026,"Guelph_Lake_CA",2014-11-20,2015-04-13,3,"166.38","CAN","North America"
1906,2027,"Rathwell",2014-11-20,2015-04-15,3,"166.38","CAN","North America"
2029,2028,"Saugeen_Conservation_Authority_Formosa",2014-11-20,2015-04-14,3,"166.38","CAN","North America"
320,2029,"Binbrook_Conservation_Area",2014-11-21,2015-04-02,3,"166.38","CAN","North America"
898,2030,"Fingal",2014-11-23,2015-04-09,3,"166.38","CAN","North America"
615,2032,"Churchill-Fen",2014-06-23,2014-10-09,3,"166.38","CAN","North America"
614,2033,"Churchill-Bird Cove",2014-07-16,2014-10-17,3,"166.38","CAN","North America"
240,2034,"Assateague State Park",2014-11-11,2017-01-25,3,"166.38",NA,NA
474,2036,"Buntings",2014-11-05,2016-05-11,3,"166.38","USA","North America"
469,2043,"BULL",2014-12-03,2014-12-12,3,"166.38","USA","North America"
469,2044,"BULL",2014-12-12,2015-02-02,1,"166.38","USA","North America"
900,2046,"FINWR",2014-12-03,2014-12-12,3,"166.38",NA,NA
900,2047,"FINWR",2014-12-12,2015-02-18,1,"166.38",NA,NA
807,2048,"East Walton",2015-06-05,2015-11-30,3,"166.38","CAN","North America"
1790,2050,"PKR- Nelson's Island",2014-07-21,2014-11-20,3,"166.38","USA","North America"
992,2051,"GB_ferryway",2014-07-14,2014-11-19,3,"166.38","USA","North America"
1799,2053,"PKR-Stage1",2014-07-23,2014-08-11,3,"166.38",NA,NA
1796,2054,"PKR_salt pannes",2014-07-28,2014-08-06,3,"166.38","USA","North America"
1800,2056,"PKR-Stage2",2014-08-11,2014-09-09,3,"166.38",NA,NA
1801,2057,"PKR-Stage3",2014-09-09,2014-11-05,3,"166.38",NA,NA
