motusRecvID,recvProjectID,receiverID,recvDeployID,port,antennaType,bearing,magneticBearing,trueBearing,tilt,polBearing,polTilt,heightMeters,filter,cableLengthMeters,cableType,mountDistanceMeters,mountBearing,details,elevationAngle,polarization1,polarization2,deploymentStatus,dongle_type,frequency
2005,59,SG-3615BBBK1D3A,3786,7,yagi-9,123,123,,,,,7,,16,,3,3,,0,,,terminated,Funcube; Unconfirmed,166.38
2005,59,SG-3615BBBK1D3A,4156,3,yagi-9,267.08057,267.08057,255,,,,8,,16,,3,3,,0,,,terminated,Funcube; Unconfirmed,166.38
2005,59,SG-3615BBBK1D3A,4156,5,yagi-9,12.080572,12.080572,0,,,,7.5,,16,,3,3,,0,,,terminated,Funcube; Unconfirmed,166.38
2005,59,SG-3615BBBK1D3A,4156,7,yagi-9,207.08057,207.08057,195,,,,7,,16,,3,3,,0,,,terminated,Funcube; Unconfirmed,166.38
2006,1,SG-3214BBBK8672,3787,1,yagi-9,250,250,253.79323,,,,,,,,,,,,,,terminated,Funcube; Unconfirmed,166.38
2006,1,SG-3214BBBK8672,3787,2,yagi-9,142,142,145.79323,,,,,,,,,,,,,,terminated,Funcube; Unconfirmed,166.38
2006,1,SG-3214BBBK8672,3787,3,yagi-9,18,18,21.793222,,,,,,,,,,,,,,terminated,Funcube; Unconfirmed,166.38
2006,1,SG-3214BBBK8672,6155,1,yagi-9-maple,180,180,170.44312,,,,,,,,,,,,,,active,Funcube Pro Plus,166.38
2006,1,SG-3214BBBK8672,6155,2,yagi-9-maple,292,292,282.4431,,,,,,,,,,,,,,active,Funcube Pro Plus,166.38
2006,1,SG-3214BBBK8672,6155,3,yagi-9-maple,94,94,84.44311,,,,,,,,,,,,,,active,Funcube Pro Plus,166.38
2008,10,Lotek-6283,3789,1,yagi-5,,,,,,,,,,,,,,,,,terminated,,
2009,10,Lotek-6296,3790,1,yagi-5,,,,,,,,,,,,,,,,,terminated,,
2010,10,Lotek-6303,3791,1,yagi-5,,,,,,,,,,,,,,,,,terminated,,
2012,26,Lotek-6303,3793,1,custom,,,,,,,,,,,,,,,,,terminated,,
2013,26,Lotek-6296,3794,1,yagi-5,,,,,,,,,,,,,,,,,terminated,,
2014,75,SG-3214BBBK8690,3795,1,yagi-3,176,176,,,,,,,,,,,,,,,terminated,Funcube; Unconfirmed,166.38
2014,75,SG-3214BBBK8690,3795,3,yagi-3,310,310,,,,,,,,,,,,,,,terminated,Funcube; Unconfirmed,166.38
2019,9,SG-1814BBBK0674,3799,1,yagi-9,260,260,245.0382,,,,,,,,,,,,,,terminated,Funcube; Unconfirmed,166.38
2019,9,SG-1814BBBK0674,3799,2,yagi-9,155,155,140.0382,,,,,,,,,,,,,,terminated,Funcube; Unconfirmed,166.38
2019,9,SG-1814BBBK0674,3799,3,yagi-9,15,15,0.038185343,,,,,,,,,,,,,,terminated,Funcube; Unconfirmed,166.38
2020,14,Lotek-6283,3801,1,yagi-4,,,,,,,,,,,,,,,,,terminated,,
2020,14,Lotek-6283,3801,2,yagi-4,,,,,,,,,,,,,,,,,terminated,,
2021,123,SG-3615BBBK0BA8,3802,1,yagi-6,331,331,333.16736,,,,,,,RG 213,,,,0,,,active,Funcube Pro Plus,150.1
2021,123,SG-3615BBBK0BA8,3802,4,yagi-6,90,90,92.16735,,,,,,,RG 213,,,,0,,,active,Funcube Pro Plus,150.1
2021,123,SG-3615BBBK0BA8,3802,7,yagi-6,279,279,281.16736,,,,,,,RG 213,,,,0,,,active,Funcube Pro Plus,150.1
2022,54,SG-4002BBBK0530,3803,3,yagi-5,,,,,,,,,,,,,,,,,terminated,Funcube; Unconfirmed,166.38
2024,48,SG-2016BBBK1629,3805,1,yagi-9-laird,28,28,16.191156,,,,10,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2024,48,SG-2016BBBK1629,3805,3,yagi-9-laird,294,294,282.19116,,,,9.5,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2024,48,SG-2016BBBK1629,3805,5,yagi-9-laird,208,208,196.19116,,,,9,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2025,48,SG-2016BBBK1E5A,3806,1,yagi-9-laird,270,270,257.9875,,,,4.5,,,,,,,0,,,terminated,Funcube Pro Plus,166.38
2025,48,SG-2016BBBK1E5A,3806,3,yagi-9-laird,180,180,167.98749,,,,5,,,,,,,0,,,terminated,Funcube Pro Plus,166.38
2025,48,SG-2016BBBK1E5A,3806,5,yagi-9-laird,90,90,77.98749,,,,5.5,,,,,,,0,,,terminated,Funcube Pro Plus,166.38
2025,48,SG-2016BBBK1E5A,3806,7,yagi-9-laird,0,0,347.9875,,,,6,,,,,,,0,,,terminated,Funcube Pro Plus,166.38
2026,123,SG-1116BBBK0CEB,3807,1,yagi-6,90,90,91.85359,,,,10,,,RG 213,,,,0,,,active,Funcube Pro Plus,150.1
2026,123,SG-1116BBBK0CEB,3807,4,yagi-6,25,25,26.853594,,,,9,,,RG 213,,,,0,,,active,Funcube Pro Plus,150.1
2026,123,SG-1116BBBK0CEB,3807,7,yagi-6,320,320,321.8536,,,,8,,,RG 213,,,,0,,,active,Funcube Pro Plus,150.1
2027,123,SG-3615BBBK0421,3808,1,yagi-6,84,84,85.61887,,,,7,,,RG 213,,,,0,,,active,Funcube Pro Plus,150.1
2027,123,SG-3615BBBK0421,3808,2,yagi-6,335,335,336.61887,,,,6,,,RG 213,,,,0,,,active,Funcube Pro Plus,150.1
2027,123,SG-3615BBBK0421,3808,3,yagi-6,227,227,228.61888,,,,5,,,RG 213,,,,0,,,active,Funcube Pro Plus,150.1
2028,120,SG-4216BBBK0315,3809,2,yagi-9,74,74,,,,,7.16,,,,,,,,,,active,Funcube; Unconfirmed,166.38
2028,120,SG-4216BBBK0315,3809,3,yagi-9,37,37,,,,,7.01,,,,,,,,,,active,Funcube; Unconfirmed,166.38
2028,120,SG-4216BBBK0315,3809,4,yagi-9,207,207,,,,,6.9,,,,,,,,,,active,Funcube; Unconfirmed,166.38
2029,120,SG-3216BBBK0793,3810,1,yagi-9,65,65,,,,,4.57,,,,,,,,,,active,Funcube; Unconfirmed,166.38
2029,120,SG-3216BBBK0793,3810,2,yagi-9,214,214,,,,,4.27,,,,,,,,,,active,Funcube; Unconfirmed,166.38
2030,31,Lotek-357,3811,1,yagi-9,80,80,,,,,7.6,,,,,,,,,,active,,166.38
2030,31,Lotek-357,3811,2,yagi-9,260,260,,,,,7.2,,,,,,,,,,active,,166.38
2030,31,Lotek-357,3811,3,yagi-9,350,350,,,,,6.7,,,,,,,,,,active,,166.38
2031,38,Lotek-280,3813,1,yagi-3,,,,,,,,,,,,,,,,,terminated,,166.38
2031,38,Lotek-280,4001,1,yagi-3,,,,,,,,,,,,,,,,,terminated,,166.38
2031,38,Lotek-280,4002,1,yagi-3,,,,,,,,,,,,,,,,,terminated,,166.38
2031,38,Lotek-280,4531,1,yagi-3,,,,,,,,,,,,,,,,,terminated,,166.38
2032,38,Lotek-279,3814,1,yagi-3,,,,,,,,,,,,,,,,,terminated,,166.38
2033,120,SG-0816BBBK0C16,3817,1,yagi-9,141,141,143.64476,,,,15.2,,,heliax,,,,,,,active,Funcube Pro Plus,166.38
2033,120,SG-0816BBBK0C16,3817,2,yagi-9,56,56,58.644756,,,,16.1,,,heliax,,,,,,,active,Funcube Pro Plus,166.38
2033,120,SG-0816BBBK0C16,3817,3,yagi-9,236,236,238.64476,,,,17,,,heliax,,,,,,,active,Funcube Pro Plus,166.38
2033,120,SG-0816BBBK0C16,3817,4,yagi-9,321,321,323.64474,,,,18,,,heliax,,,,,,,active,Funcube Pro Plus,166.38
2034,120,SG-0816BBBK01E7,3818,1,yagi-9,266,266,268.45444,,,,19.8,,,heliax,,,,,,,active,Funcube Pro Plus,166.38
2034,120,SG-0816BBBK01E7,3818,2,yagi-9,93,93,95.45444,,,,18.2,,,heliax,,,,,,,active,Funcube Pro Plus,166.38
2036,19,SG-4116BBBK0351,3824,2,yagi-9,270,270,264.2917,,,,9,,,RG-58,,,,,,,terminated,Funcube Pro Plus,166.38
2036,19,SG-4116BBBK0351,3824,3,yagi-9,90,90,84.2917,,,,9,,,RG-58,,,,,,,terminated,Funcube Pro Plus,166.38
2036,19,SG-4116BBBK0351,4323,1,yagi-9-laird,90,90,84.23501,,,,9,,,,,,,0,,,active,Funcube Pro Plus,166.38
2036,19,SG-4116BBBK0351,4323,2,yagi-9-laird,270,270,264.23502,,,,9,,,,,,,0,,,active,Funcube Pro Plus,166.38
2036,19,SG-4116BBBK0351,4323,3,yagi-5,180,180,174.23502,,,,,,,,,,,,,,active,XCVR,434
2037,19,SG-2916BBBK0723,3822,2,yagi-9,270,270,263.82773,,,,9,,,RG-58,,,,,,,terminated,Funcube Pro Plus,166.38
2037,19,SG-2916BBBK0723,3822,3,yagi-9,90,90,83.82773,,,,9,,,RG-58,,,,,,,terminated,Funcube Pro Plus,166.38
2037,19,SG-2916BBBK0723,4322,1,yagi-9-laird,270,270,263.77377,,,,9,,,,,,,0,,,active,Funcube Pro Plus,166.38
2037,19,SG-2916BBBK0723,4322,2,yagi-9-laird,90,90,83.773766,,,,9,,,,,,,0,,,active,Funcube Pro Plus,166.38
2037,19,SG-2916BBBK0723,4322,3,yagi-5,270,270,263.77377,,,,9,,,,,,,0,,,active,XCVR,434
2042,90,SG-3115BBBK1339,3839,3,yagi-8,0,0,355.74167,,,,9,,,,,,,,,,terminated,Funcube; Unconfirmed,166.38
2042,90,SG-3115BBBK1339,3839,5,yagi-8,70,70,65.74165,,,,8.5,,,,,,,,,,terminated,Funcube; Unconfirmed,166.38
2042,90,SG-3115BBBK1339,3839,7,yagi-8,260,260,255.74165,,,,8,,,,,,,,,,terminated,Funcube; Unconfirmed,166.38
2042,90,SG-3115BBBK1339,4559,3,yagi-8,0,0,355.62915,,,,9,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2042,90,SG-3115BBBK1339,4559,5,yagi-8,70,70,65.62914,,,,8.5,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2042,90,SG-3115BBBK1339,4559,7,yagi-8,260,260,255.62915,,,,8,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2044,139,SG-1315BBBK0126,3845,1,yagi-9,18,18,2.4379752,,,,,,,,,,,,,,active,Funcube Pro Plus,166.38
2044,139,SG-1315BBBK0126,3845,2,yagi-9,294,294,278.438,,,,,,,,,,,,,,active,Funcube Pro Plus,166.38
2044,139,SG-1315BBBK0126,3845,3,yagi-9,129,129,113.43797,,,,,,,,,,,,,,active,Funcube Pro Plus,166.38
2044,139,SG-1315BBBK0126,3845,4,omni-mast,,,,,,,,,,,,,,,,,active,Funcube Pro Plus,166.38
2045,139,SG-0816BBBK0511,3846,1,yagi-9,95,95,,,,,,,,,,,,,,,active,Funcube; Unconfirmed,166.38
2045,139,SG-0816BBBK0511,3846,2,yagi-9,314,314,,,,,,,,,,,,,,,active,Funcube; Unconfirmed,166.38
2045,139,SG-0816BBBK0511,3846,3,yagi-9,4,4,,,,,,,,,,,,,,,active,Funcube; Unconfirmed,166.38
2045,139,SG-0816BBBK0511,3846,4,omni-mast,,,,,,,,,,,,,,,,,active,Funcube; Unconfirmed,166.38
2048,4,SG-1814BBBK0607,3849,1,yagi-9,5,5,0.23068562,,,,20,,,CNT-400,7,37,,0,,0,terminated,Funcube Pro Plus,166.38
2048,4,SG-1814BBBK0607,3849,3,yagi-9,95,95,90.23068,,,,14.5,,,CNT-400,6.5,47,,0,,0,terminated,Funcube Pro Plus,166.38
2048,4,SG-1814BBBK0607,3849,5,yagi-9,185,185,180.23068,,,,17,,,CNT-400,2.5,85,,0,,0,terminated,Funcube Pro Plus,166.38
2048,4,SG-1814BBBK0607,3849,7,yagi-9,275,275,270.23068,,,,17,,,CNT-400,2.5,45,,0,,0,terminated,Funcube Pro Plus,166.38
2050,65,SG-2315BBBK2A02,3852,1,yagi-9,,,,,,,,,,,,,,,,,active,Funcube; Unconfirmed,166.38
2050,65,SG-2315BBBK2A02,3852,2,yagi-9,,,,,,,,,,,,,,,,,active,Funcube; Unconfirmed,166.38
2050,65,SG-2315BBBK2A02,3852,3,yagi-9,,,,,,,,,,,,,,,,,active,Funcube; Unconfirmed,166.38
2050,65,SG-2315BBBK2A02,4026,1,yagi-9,305,305,,,,,,,,,,,,,,,active,Funcube; Unconfirmed,166.38
2050,65,SG-2315BBBK2A02,4026,2,yagi-9,75,75,,,,,,,,,,,,,,,active,Funcube; Unconfirmed,166.38
2050,65,SG-2315BBBK2A02,4026,3,yagi-9,197,197,,,,,,,,,,,,,,,active,Funcube; Unconfirmed,166.38
2051,76,SG-1315BBBK0102,3855,1,yagi-6,81,81,82.69026,,,,,,,,,,,,,,terminated,Funcube Pro Plus,150.1
2051,76,SG-1315BBBK0102,3855,2,yagi-6,254,254,255.69026,,,,,,,,,,,,,,terminated,Funcube Pro Plus,150.1
2051,76,SG-1315BBBK0102,3855,3,yagi-6,348,348,349.69025,,,,,,,,,,,,,,terminated,Funcube Pro Plus,150.1
2051,76,SG-1315BBBK0102,4497,1,yagi-6,90,90,92.194664,,,,,,,,,,,,,,terminated,Funcube Pro Plus,150.1
2051,76,SG-1315BBBK0102,4497,2,yagi-6,157,157,159.19467,,,,,,,,,,,,,,terminated,Funcube Pro Plus,150.1
2051,76,SG-1315BBBK0102,4497,3,yagi-6,22.5,22.5,24.694666,,,,,,,,,,,,,,terminated,Funcube Pro Plus,150.1
2051,76,SG-1315BBBK0102,6055,1,yagi-6,90,90,92.226685,,,,,,,,,,,,,,active,Funcube Pro Plus,150.1
2051,76,SG-1315BBBK0102,6055,2,yagi-6,157,157,159.22668,,,,,,,,,,,,,,active,Funcube Pro Plus,150.1
2051,76,SG-1315BBBK0102,6055,3,yagi-6,22.5,22.5,24.726688,,,,,,,,,,,,,,active,Funcube Pro Plus,150.1
2051,76,SG-1315BBBK0102,6190,1,yagi-6,90,90,92.19431,,,,,,,,,,,,,,terminated,Funcube Pro Plus,150.1
2051,76,SG-1315BBBK0102,6190,2,yagi-6,157,157,159.1943,,,,,,,,,,,,,,terminated,Funcube Pro Plus,150.1
2051,76,SG-1315BBBK0102,6190,3,yagi-6,22.5,22.5,24.694311,,,,,,,,,,,,,,terminated,Funcube Pro Plus,150.1
2051,76,SG-1315BBBK0102,6191,1,yagi-6,110,110,111.909225,,,,,,,,,,,,,,terminated,Funcube Pro Plus,150.1
2051,76,SG-1315BBBK0102,6191,2,yagi-6,180,180,181.90923,,,,,,,,,,,,,,terminated,Funcube Pro Plus,150.1
2051,76,SG-1315BBBK0102,6191,3,yagi-6,35,35,36.909225,,,,,,,,,,,,,,terminated,Funcube Pro Plus,150.1
2051,76,SG-1315BBBK0102,7256,1,yagi-6,110,110,112.03975,,,,,,,,,,,,,,terminated,Funcube Pro Plus,150.1
2051,76,SG-1315BBBK0102,7256,2,yagi-6,180,180,182.03975,,,,,,,,,,,,,,terminated,Funcube Pro Plus,150.1
2051,76,SG-1315BBBK0102,7256,3,yagi-6,35,35,37.039753,,,,,,,,,,,,,,terminated,Funcube Pro Plus,150.1
2052,123,SG-3615BBBK0428,3856,1,yagi-6,0,0,2.0565157,,,,10,,,RG 213,,,,0,360,0,terminated,Funcube Pro Plus,150.1
2052,123,SG-3615BBBK0428,3856,2,yagi-6,260,260,262.05652,,,,9,,,RG 213,,,,0,260,0,terminated,Funcube Pro Plus,150.1
2052,123,SG-3615BBBK0428,3856,3,yagi-6,160,160,162.05652,,,,8,,,RG 213,,,,0,160,0,terminated,Funcube Pro Plus,150.1
2052,123,SG-3615BBBK0428,3856,4,yagi-6,90,90,92.05652,,,,7,,,RG 213,,,,0,90,0,terminated,Funcube Pro Plus,150.1
2053,130,SG-0815BBBK0176,3857,1,yagi-9,50,50,59.80369,,,,19.5,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2053,130,SG-0815BBBK0176,3857,5,yagi-9,60,60,69.803696,,,,20,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2053,130,SG-0815BBBK0176,3857,7,yagi-9,85,85,94.803696,,,,21,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2054,123,SG-1116BBBK0CB9,3859,1,yagi-6,341,341,343.07294,,,,10,,,RG 213,,,,0,,0,active,Funcube Pro Plus,150.1
2054,123,SG-1116BBBK0CB9,3859,4,yagi-6,263,263,265.07294,,,,9,,,RG 213,,,,0,,0,active,Funcube Pro Plus,150.1
2054,123,SG-1116BBBK0CB9,3859,7,yagi-6,136,136,138.07294,,,,8,,,RG 213,,,,0,,0,active,Funcube Pro Plus,150.1
2055,123,SG-1116BBBK0BE8,3861,1,yagi-6,289,289,291.15244,,,,9,,,RG 213,,,,0,,,active,Funcube Pro Plus,150.1
2055,123,SG-1116BBBK0BE8,3861,4,yagi-6,224,224,226.15245,,,,8,,,RG 213,,,,0,,,active,Funcube Pro Plus,150.1
2055,123,SG-1116BBBK0BE8,3861,7,yagi-6,159,159,161.15245,,,,7,,,RG 213,,,,0,,,active,Funcube Pro Plus,150.1
2056,14,SG-3115BBBK1375,3862,2,yagi-9,95,95,87.138176,,,,9,,,,,,,,,,terminated,Funcube; Unconfirmed,166.38
2056,14,SG-3115BBBK1375,3862,3,yagi-9,215,215,207.13818,,,,8,,,,,,,,,,terminated,Funcube; Unconfirmed,166.38
2056,14,SG-3115BBBK1375,3862,6,yagi-9,5,5,357.13818,,,,7,,,,,,,,,,terminated,Funcube; Unconfirmed,166.38
2057,14,SG-1914BBBK0866,3863,1,yagi-9,257,257,244.36482,,,,6,,,,,,,,,,terminated,Funcube; Unconfirmed,166.38
2057,14,SG-1914BBBK0866,3863,2,yagi-9,219,219,206.36482,,,,7,,,,,,,,,,terminated,Funcube; Unconfirmed,166.38
2057,14,SG-1914BBBK0866,3863,3,yagi-9,167,167,154.36482,,,,8,,,,,,,,,,terminated,Funcube; Unconfirmed,166.38
2058,14,SG-1914BBBK0832,3864,1,yagi-9,229,229,216.31042,,,,7,,,,,,,,,,terminated,Funcube; Unconfirmed,166.38
2058,14,SG-1914BBBK0832,3864,2,yagi-9,131,131,118.31042,,,,8,,,,,,,,,,terminated,Funcube; Unconfirmed,166.38
2058,14,SG-1914BBBK0832,3864,3,yagi-9,179,179,166.31042,,,,9,,,,,,,,,,terminated,Funcube; Unconfirmed,166.38
2059,14,SG-1914BBBK0870,3865,1,yagi-9,183,183,169.52441,,,,9,,,,,,,,,,terminated,Funcube; Unconfirmed,166.38
2059,14,SG-1914BBBK0870,3865,2,yagi-9,287,287,273.5244,,,,7,,,,,,,,,,terminated,Funcube; Unconfirmed,166.38
2059,14,SG-1914BBBK0870,3865,3,yagi-9,224,224,210.52441,,,,8,,,,,,,,,,terminated,Funcube; Unconfirmed,166.38
2060,14,SG-1914BBBK0875,3866,1,yagi-9,343,343,330.0399,,,,9,,,,,,,,,,terminated,Funcube; Unconfirmed,166.38
2060,14,SG-1914BBBK0875,3866,5,yagi-9,97,97,84.039894,,,,7,,,,,,,,,,terminated,Funcube; Unconfirmed,166.38
2060,14,SG-1914BBBK0875,3866,6,yagi-9,55,55,42.039894,,,,8,,,,,,,,,,terminated,Funcube; Unconfirmed,166.38
2063,57,SG-0816BBBK0BB8,3869,1,yagi-9,29,29,22.212267,,,,,,,,,,,,,,terminated,Funcube; Unconfirmed,166.38
2063,57,SG-0816BBBK0BB8,3869,2,yagi-9,319,319,312.21228,,,,,,,,,,,,,,terminated,Funcube; Unconfirmed,166.38
2064,57,SG-0816BBBK0206,3871,1,yagi-9,35,35,28.214169,,,,,,,,,,,,,,terminated,Funcube; Unconfirmed,166.38
2064,57,SG-0816BBBK0206,3871,2,yagi-9,126,126,119.214165,,,,,,,,,,,,,,terminated,Funcube; Unconfirmed,166.38
2065,130,SG-3214BBBK6871,3875,1,yagi-9,281,281,290.5584,,,,9,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2065,130,SG-3214BBBK6871,3875,2,yagi-9,192,192,201.55841,,,,9.4,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2065,130,SG-3214BBBK6871,3875,3,yagi-9,143,143,152.55841,,,,9.9,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2065,130,SG-3214BBBK6871,3875,3,yagi-9,318,318,327.5584,,,,10.4,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2066,57,SG-0816BBBK0268,3876,1,yagi-9,260,260,254.09106,,,,,,,,,,,,,,terminated,Funcube; Unconfirmed,166.38
2066,57,SG-0816BBBK0268,3876,2,yagi-9,160,160,154.09106,,,,,,,,,,,,,,terminated,Funcube; Unconfirmed,166.38
2067,57,SG-0816BBBK0273,3877,1,yagi-9,27,27,21.421526,,,,,,,,,,,,,,active,Funcube; Unconfirmed,166.38
2067,57,SG-0816BBBK0273,3877,2,yagi-9,205,205,199.42152,,,,,,,,,,,,,,active,Funcube; Unconfirmed,166.38
2068,90,SG-3214BBBK6221,3883,3,yagi-6,0,0,355.51797,,,,8.5,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2068,90,SG-3214BBBK6221,3883,5,yagi-6,270,270,265.51797,,,,8.5,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2068,90,SG-3214BBBK6221,3883,7,yagi-6,90,90,85.51798,,,,8,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2068,90,SG-3214BBBK6221,4586,3,yagi-8,0,0,355.63367,,,,8.5,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2068,90,SG-3214BBBK6221,4586,5,yagi-8,90,90,85.63366,,,,8.5,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2068,90,SG-3214BBBK6221,4586,7,yagi-8,270,270,265.63367,,,,8.5,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2069,90,SG-3214BBBK7267,3884,3,yagi-6,0,0,355.7429,,,,8.5,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2069,90,SG-3214BBBK7267,3884,5,yagi-6,90,90,85.742905,,,,8.5,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2069,90,SG-3214BBBK7267,3884,7,yagi-6,270,270,265.7429,,,,8,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2070,90,SG-3214BBBK4822,3885,3,yagi-6,0,0,355.77313,,,,8.5,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2070,90,SG-3214BBBK4822,3885,5,yagi-6,90,90,85.77315,,,,8.5,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2070,90,SG-3214BBBK4822,3885,7,yagi-6,270,270,265.77313,,,,8,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2070,90,SG-3214BBBK4822,4563,3,yagi-6,0,0,355.666,,,,8.5,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2070,90,SG-3214BBBK4822,4563,5,yagi-6,90,90,85.66598,,,,8.5,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2070,90,SG-3214BBBK4822,4563,7,yagi-6,270,270,265.666,,,,8,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2071,90,SG-3214BBBK5447,3886,3,yagi-6,0,0,355.70166,,,,,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2071,90,SG-3214BBBK5447,3886,5,yagi-6,90,90,85.70167,,,,,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2071,90,SG-3214BBBK5447,3886,7,yagi-6,270,270,265.70166,,,,,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2071,90,SG-3214BBBK5447,4566,3,yagi-6,0,0,355.59476,,,,,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2071,90,SG-3214BBBK5447,4566,5,yagi-6,90,90,85.59475,,,,,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2071,90,SG-3214BBBK5447,4566,7,yagi-6,270,270,265.59476,,,,,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2071,90,SG-3214BBBK5447,4567,3,yagi-8,0,0,355.59482,,,,,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2071,90,SG-3214BBBK5447,4567,5,yagi-8,90,90,85.59482,,,,,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2071,90,SG-3214BBBK5447,4567,7,yagi-8,270,270,265.59482,,,,,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2072,90,SG-3115BBBK1152,3890,3,yagi-5,0,0,355.7476,,,,8.5,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2072,90,SG-3115BBBK1152,3890,5,yagi-5,90,90,85.7476,,,,8,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2072,90,SG-3115BBBK1152,3890,7,yagi-5,270,270,265.7476,,,,7.5,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2072,90,SG-3115BBBK1152,4564,3,custom-6,0,0,355.63956,,,,8.5,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2072,90,SG-3115BBBK1152,4564,5,custom-6,90,90,85.63955,,,,8,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2072,90,SG-3115BBBK1152,4564,7,custom-6,270,270,265.63956,,,,7.5,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2073,147,SG-1914BBBK0851,3900,1,yagi-5,161,161,167.06485,,,,8.5,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2073,147,SG-1914BBBK0851,3900,2,yagi-5,354,354,0.06484732,,,,8.3,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2073,147,SG-1914BBBK0851,3900,3,yagi-5,82,82,88.06485,,,,8.4,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2074,149,SG-0816BBBK0310,3924,1,yagi-9,345,345,,,,,15,,,,,,,,,,active,Funcube; Unconfirmed,166.38
2074,149,SG-0816BBBK0310,3924,2,yagi-9,160,160,,,,,15,,,,,,,,,,active,Funcube; Unconfirmed,166.38
2075,1,SG-4002BBBK0090,3934,1,yagi-9-laird,93,93,81.524315,,,,,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2075,1,SG-4002BBBK0090,3934,2,yagi-9-laird,273,273,261.52432,,,,,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2075,1,SG-4002BBBK0090,4854,1,yagi-9-laird,90,90,79.36201,,,,7,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2075,1,SG-4002BBBK0090,4854,2,yagi-9-laird,280,280,269.362,,,,6.5,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2075,1,SG-4002BBBK0090,4854,3,yagi-9-laird,140,140,129.36201,,,,6,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2076,1,SG-5113BBBK3080,3935,1,yagi-9-laird,153,153,142.41093,,,,,,,,,,,,,,terminated,Funcube; Unconfirmed,166.38
2076,1,SG-5113BBBK3080,3935,2,yagi-9-laird,246,246,235.41093,,,,,,,,,,,,,,terminated,Funcube; Unconfirmed,166.38
2076,1,SG-5113BBBK3080,3935,3,yagi-9-laird,62,62,51.41093,,,,,,,,,,,,,,terminated,Funcube; Unconfirmed,166.38
2077,1,SG-3214BBBK6241,3936,1,yagi-9-laird,290,290,,,,,,,,,,,,,,,terminated,Funcube; Unconfirmed,166.38
2077,1,SG-3214BBBK6241,3936,2,yagi-9-laird,120,120,,,,,,,,,,,,,,,terminated,Funcube; Unconfirmed,166.38
2077,1,SG-3214BBBK6241,4139,1,yagi-9-laird,320,320,,,,,,,,,,,,,,,terminated,Funcube; Unconfirmed,166.38
2077,1,SG-3214BBBK6241,4139,2,yagi-9-laird,140,140,,,,,,,,,,,,,,,terminated,Funcube; Unconfirmed,166.38
2077,1,SG-3214BBBK6241,4140,1,none,320,320,310.60046,,,,,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2077,1,SG-3214BBBK6241,4140,2,none,140,140,130.60045,,,,,,,,,,,,,,terminated,Funcube Pro Plus,166.38
