"tagID","deployID","lat1","lon1","lat2","lon2","recvDeployID1","recvDeployID2","dist","dtStart","dtEnd","projID","species","freq"
14629,58,43.2819,-70.5817,42.6618,-80.9044,2462,2293,843083.160053536,2015-10-01,2015-10-19,74,16930,166.38
14629,58,42.6618,-80.9044,42.6154,-80.4582,2293,2146,36903.0642511093,2015-10-19,2015-10-20,74,16930,166.38
14629,58,42.6154,-80.4582,38.43,-86.23,2146,2749,674681.257289258,2015-10-20,2015-10-27,74,16930,166.38
14629,58,38.43,-86.23,40.3857,-87.9797,2749,2746,264645.586327886,2015-10-27,2015-10-31,74,16930,166.38
14629,58,40.3857,-87.9797,40.512,-88.3277,2746,3112,32660.9747559807,2015-10-31,2015-11-01,74,16930,166.38
14629,58,40.512,-88.3277,43.1929,-81.312,3112,2777,653508.406314616,2015-11-01,2015-11-08,74,16930,166.38
14629,58,43.1929,-81.312,44.2884,-80.2239,2777,2118,150097.171521836,2015-11-08,2015-11-13,74,16930,166.38
15562,76,41.9147,-69.9724,42.9439,-79.9602,3620,2546,828109.689888886,2015-09-07,2015-09-19,74,16930,166.38
15562,76,42.9439,-79.9602,44.0078,-77.7405,2546,680,214878.144095183,2015-09-19,2015-09-22,74,16930,166.38
15562,76,44.0078,-77.7405,42.8142,-80.585,680,1992,265621.642756395,2015-09-22,2015-09-27,74,16930,166.38
15562,76,42.8142,-80.585,44.1484,-79.9029,1992,2148,158410.573004739,2015-09-27,2015-10-02,74,16930,166.38
15562,76,44.1484,-79.9029,44.5049,-80.9472,2148,1157,92144.9933050733,2015-10-02,2015-10-06,74,16930,166.38
15562,76,44.5049,-80.9472,42.6945,-80.6478,1157,2428,202972.514288883,2015-10-06,2015-10-20,74,16930,166.38
15599,177,42.606991,-72.716567,43.49304,-65.71709,2510,2273,577687.854244913,2015-09-15,2015-10-06,74,41384,166.38
15599,177,43.49304,-65.71709,42.2824,-81.8411,2273,2136,1319907.91211591,2015-10-06,2015-10-23,74,41384,166.38
15606,183,39.058,-74.7748,39.648283,-86.350559,2347,2192,997888.537714988,2015-05-16,2015-05-31,74,16620,166.38
15606,183,39.648283,-86.350559,43.3136,-80.0137,2192,2181,667330.165345931,2015-05-31,2015-06-09,74,16620,166.38
15606,183,43.3136,-80.0137,44.765,-66.7366,2181,2276,1073448.84431264,2015-06-09,2015-06-26,74,16620,166.38
15606,183,44.765,-66.7366,45.26046,-65.74289,2276,2284,95694.1413944321,2015-06-26,2015-06-28,74,16620,166.38
14525,229,42.74672,-70.82463,41.3073,-70.0637,2720,2601,172144.986857879,2015-10-17,2015-10-21,83,16620,166.38
14525,229,41.3073,-70.0637,43.60497,-80.27008,2601,2165,875740.254815525,2015-10-21,2015-10-30,83,16620,166.38
14525,229,43.60497,-80.27008,44.42937,-68.58936,2165,2420,938763.359923063,2015-10-30,2015-11-09,83,16620,166.38
14525,229,44.42937,-68.58936,44.4706,-67.5716,2420,2419,81007.6831908681,2015-11-09,2015-11-11,83,16620,166.38
14525,229,44.4706,-67.5716,45.2605,-65.7429,2419,2717,168959.53791049,2015-11-11,2015-11-13,83,16620,166.38
16112,315,43.9474,-80.464,44.4172,-81.4484,2116,2150,94395.051740881,2015-07-15,2015-07-16,71,100430,166.38
16112,315,44.4172,-81.4484,44.0555,-81.2069,2150,2363,44634.0978443512,2015-07-16,2015-07-20,71,100430,166.38
16112,315,44.0555,-81.2069,42.0658,-70.2436,2363,2608,918007.071466711,2015-07-20,2015-07-30,71,100430,166.38
16112,315,42.0658,-70.2436,44.9366,-62.7838,2608,2500,681494.977715581,2015-07-30,2015-08-10,71,100430,166.38
16112,315,44.9366,-62.7838,50.3194,-64.4213,2500,3416,611631.971588125,2015-08-10,2015-08-23,71,100430,166.38
16112,315,50.3194,-64.4213,42.488012,-72.537644,3416,2508,1070156.50233396,2015-08-23,2015-09-09,71,100430,166.38
15342,663,47.5675,-69.8567,43.0752069,-70.83930523,1141,2722,505947.239686106,2015-11-08,2015-11-15,15,4670,166.38
15342,663,43.0752069,-70.83930523,42.341211,-72.565954,2722,2504,163165.555013545,2015-11-15,2015-11-17,15,4670,166.38
15342,663,42.341211,-72.565954,42.691357,-72.355163,2504,2511,42643.0775059585,2015-11-17,2015-11-22,15,4670,166.38
15342,663,42.691357,-72.355163,42.71083,-70.77988,2511,2719,128888.495551449,2015-11-22,2015-11-27,15,4670,166.38
15342,663,42.71083,-70.77988,46.843,-71.2111,2719,2237,461249.289848878,2015-11-27,2015-12-03,15,4670,166.38
15342,663,46.843,-71.2111,48.2581,-69.5214,2237,3147,202306.715351263,2015-12-03,2015-12-07,15,4670,166.38
15342,663,48.2581,-69.5214,44.4297,-66.1654,3147,2683,498017.023592619,2015-12-07,2015-12-12,15,4670,166.38
15342,663,44.4297,-66.1654,41.15339,-73.10374,2683,2595,673628.836527937,2015-12-12,2015-12-19,15,4670,166.38
15342,663,41.15339,-73.10374,45.0585,-66.4583,2595,2671,692906.728850582,2015-12-19,2016-01-06,15,4670,166.38
15342,663,45.0585,-66.4583,45.05455,-61.89566,2671,2706,358745.414598706,2016-01-06,2016-01-11,15,4670,166.38
15342,663,45.05455,-61.89566,44.72838,-62.92379,2706,2709,88839.7949385474,2016-01-11,2016-01-18,15,4670,166.38
15342,663,44.72838,-62.92379,45.3338,-63.5407,2709,2317,83051.1917462752,2016-01-18,2016-01-19,15,4670,166.38
15342,663,45.3338,-63.5407,44.58141,-66.7553,2317,3483,266692.994446242,2016-01-19,2016-01-25,15,4670,166.38
15342,663,44.58141,-66.7553,45.207,-64.3978,3483,2673,198518.018174062,2016-01-25,2016-01-27,15,4670,166.38
15342,663,45.207,-64.3978,45.3338,-63.5407,2673,2317,68614.4954276216,2016-01-27,2016-02-03,15,4670,166.38
15342,663,45.3338,-63.5407,44.765,-66.7366,2317,2905,259180.501514765,2016-02-03,2016-02-06,15,4670,166.38
15342,663,44.765,-66.7366,44.58141,-66.7553,2905,3483,20490.6881540224,2016-02-06,2016-02-07,15,4670,166.38
15342,663,44.58141,-66.7553,43.98589,-66.15264,3483,2694,81861.6013305757,2016-02-07,2016-02-08,15,4670,166.38
15342,663,43.98589,-66.15264,45.08413,-64.21539,2694,2677,196400.476117395,2016-02-08,2016-02-11,15,4670,166.38
15342,663,45.08413,-64.21539,43.893815,-69.125535,2677,2686,411750.144249715,2016-02-11,2016-02-17,15,4670,166.38
15342,663,43.893815,-69.125535,43.98589,-66.15264,2686,2694,238507.718507733,2016-02-17,2016-03-05,15,4670,166.38
15342,663,43.98589,-66.15264,45.1675,-61.4548,2694,2940,394979.610894703,2016-03-05,2016-03-13,15,4670,166.38
15342,663,45.1675,-61.4548,43.932,-60.0229,2940,2728,178373.856111675,2016-03-13,2016-03-19,15,4670,166.38
15342,663,43.932,-60.0229,44.2754,-66.3493,2728,2693,507025.69040694,2016-03-19,2016-03-31,15,4670,166.38
15342,663,44.2754,-66.3493,45.08413,-64.21539,2693,2677,191391.788908586,2016-03-31,2016-04-02,15,4670,166.38
15342,663,45.08413,-64.21539,45.85074,-64.28214,2677,2711,85497.5861442374,2016-04-02,2016-04-03,15,4670,166.38
15342,663,45.85074,-64.28214,46.843,-71.2111,2711,2237,543583.266180293,2016-04-03,2016-04-09,15,4670,166.38
15342,663,46.843,-71.2111,42.1755,-79.8394,2237,2986,858894.000103049,2016-04-09,2016-04-18,15,4670,166.38
15342,663,42.1755,-79.8394,42.75463,-80.27077,2986,2137,73559.3891459945,2016-04-18,2016-04-20,15,4670,166.38
15342,663,42.75463,-80.27077,42.6731,-81.3254,2137,2145,86735.9091742664,2016-04-20,2016-04-24,15,4670,166.38
15342,663,42.6731,-81.3254,42.6616,-81.0627,2145,2292,21540.9335005109,2016-04-24,2016-04-27,15,4670,166.38
15342,663,42.6616,-81.0627,44.0241,-79.5371,2292,2729,195592.034398576,2016-04-27,2016-04-30,15,4670,166.38
15342,663,44.0241,-79.5371,42.5829,-80.3984,2729,2549,174946.982688069,2016-04-30,2016-05-04,15,4670,166.38
15342,663,42.5829,-80.3984,44.20824,-80.61218,2549,2128,181756.272296882,2016-05-04,2016-05-10,15,4670,166.38
15342,663,44.20824,-80.61218,43.9597,-80.7847,2128,2121,30915.844458727,2016-05-10,2016-05-12,15,4670,166.38
15342,663,43.9597,-80.7847,43.1876,-81.313,2121,2782,95930.3637080096,2016-05-12,2016-05-19,15,4670,166.38
15342,663,43.1876,-81.313,43.4047,-79.7604,2782,2182,128090.773504218,2016-05-19,2016-05-21,15,4670,166.38
15342,663,43.4047,-79.7604,43.0585,-80.7479,2182,749,88881.4374113555,2016-05-21,2016-05-26,15,4670,166.38
15342,663,43.0585,-80.7479,43.3768,-80.3525,749,2578,47795.4665028592,2016-05-26,2016-05-28,15,4670,166.38
15342,663,43.3768,-80.3525,43.1876,-81.313,2578,2782,80636.5619252016,2016-05-28,2016-06-01,15,4670,166.38
15342,663,43.1876,-81.313,51.6579,-80.5678,2782,3103,944564.584174408,2016-06-01,2016-06-12,15,4670,166.38
15342,663,51.6579,-80.5678,43.3351,-70.5492,3103,4386,1191976.76439449,2016-06-12,2016-07-13,15,4670,166.38
15347,667,47.9963,-64.4861,45.1257,-67.2661,2561,2622,383856.847820134,2015-10-14,2015-10-21,15,4670,166.38
15347,667,45.1257,-67.2661,42.6945,-80.6478,2622,2428,1105346.40468898,2015-10-21,2015-11-06,15,4670,166.38
15347,667,42.6945,-80.6478,43.0997,-79.8309,2428,2107,80451.9001230305,2015-11-06,2015-11-09,15,4670,166.38
15347,667,43.0997,-79.8309,42.8142,-80.585,2107,1992,69170.5001834988,2015-11-09,2015-11-15,15,4670,166.38
15347,667,42.8142,-80.585,43.3561,-81.4985,1992,2143,95679.6242582985,2015-11-15,2015-11-18,15,4670,166.38
15347,667,43.3561,-81.4985,42.9439,-79.9602,2143,2546,133090.386767118,2015-11-18,2015-11-30,15,4670,166.38
15347,667,42.9439,-79.9602,43.0585,-80.7479,2546,749,65384.8232556453,2015-11-30,2015-12-02,15,4670,166.38
15347,667,43.0585,-80.7479,44.0461,-80.09431,749,2130,121929.70466212,2015-12-02,2015-12-10,15,4670,166.38
15347,667,44.0461,-80.09431,43.6914,-65.2353,2130,2684,1191524.45713405,2015-12-10,2015-12-22,15,4670,166.38
15347,667,43.6914,-65.2353,43.9601,-59.7906,2684,4381,438212.791329722,2015-12-22,2016-01-03,15,4670,166.38
15347,667,43.9601,-59.7906,43.932,-60.0229,4381,2728,18879.6214512459,2016-01-03,2016-01-29,15,4670,166.38
15347,667,43.932,-60.0229,45.3338,-63.5407,2728,2317,319345.108022107,2016-01-29,2016-02-02,15,4670,166.38
15347,667,45.3338,-63.5407,44.4745,-63.7936,2317,2724,97712.9156567268,2016-02-02,2016-02-11,15,4670,166.38
15347,667,44.4745,-63.7936,46.2307,-64.2965,2724,2323,199417.17853438,2016-02-11,2016-02-13,15,4670,166.38
15347,667,46.2307,-64.2965,45.5952,-64.7806,2323,2271,80064.7886878836,2016-02-13,2016-02-17,15,4670,166.38
15347,667,45.5952,-64.7806,46.2307,-64.2965,2271,2323,80064.7886878836,2016-02-17,2016-02-19,15,4670,166.38
15347,667,46.2307,-64.2965,45.4307,-73.9385,2323,2178,752691.489497345,2016-02-19,2016-03-01,15,4670,166.38
15347,667,45.4307,-73.9385,45.43253,-65.40401,2178,2716,666397.619866782,2016-03-01,2016-03-10,15,4670,166.38
15347,667,45.43253,-65.40401,43.893815,-69.125535,2716,2686,340773.362482945,2016-03-10,2016-03-18,15,4670,166.38
15347,667,43.893815,-69.125535,43.9474,-80.464,2686,2116,908463.472521691,2016-03-18,2016-03-31,15,4670,166.38
15347,667,43.9474,-80.464,43.2632,-80.6549,2116,2127,77703.6308983453,2016-03-31,2016-04-01,15,4670,166.38
15347,667,43.2632,-80.6549,43.442921,-80.011995,2127,3004,55752.6925279105,2016-04-01,2016-04-10,15,4670,166.38
15347,667,43.442921,-80.011995,43.1345,-80.3439,3004,769,43612.7652507334,2016-04-10,2016-04-15,15,4670,166.38
15347,667,43.1345,-80.3439,43.6136,-79.3434,769,2327,96944.5507680446,2016-04-15,2016-04-24,15,4670,166.38
15347,667,43.6136,-79.3434,43.3768,-80.3525,2327,2578,85646.4304602867,2016-04-24,2016-04-25,15,4670,166.38
15347,667,43.3768,-80.3525,42.91551,-80.31075,2578,2456,51462.4041125099,2016-04-25,2016-04-28,15,4670,166.38
15347,667,42.91551,-80.31075,41.61096,-83.23132,2456,2913,281009.814659245,2016-04-28,2016-05-01,15,4670,166.38
15347,667,41.61096,-83.23132,42.2824,-81.8411,2913,2136,137240.38382329,2016-05-01,2016-05-03,15,4670,166.38
15347,667,42.2824,-81.8411,42.488012,-72.537644,2136,2508,764924.685466855,2016-05-03,2016-05-11,15,4670,166.38
15347,667,42.488012,-72.537644,45.0895,-64.3687,2508,3675,717066.792626843,2016-05-11,2016-05-19,15,4670,166.38
15347,667,45.0895,-64.3687,45.6951,-64.4502,3675,2972,67715.4625728445,2016-05-19,2016-05-22,15,4670,166.38
15347,667,45.6951,-64.4502,44.5808,-65.7928,2972,3014,162788.430730403,2016-05-22,2016-05-24,15,4670,166.38
15347,667,44.5808,-65.7928,45.9758,-73.1717,3014,3413,598246.893611985,2016-05-24,2016-05-31,15,4670,166.38
15347,667,45.9758,-73.1717,42.8551,-72.5381,3413,3248,351025.338610272,2016-05-31,2016-06-06,15,4670,166.38
15347,667,42.8551,-72.5381,43.434,-72.4404,3248,3063,64929.577069138,2016-06-06,2016-06-07,15,4670,166.38
15347,667,43.434,-72.4404,43.893815,-69.125535,3063,2686,271785.146276187,2016-06-07,2016-06-11,15,4670,166.38
15347,667,43.893815,-69.125535,44.1098,-65.6817,2686,3021,276787.582764573,2016-06-11,2016-06-21,15,4670,166.38
15347,667,44.1098,-65.6817,45.31952,-60.96817,3021,3046,396365.751843716,2016-06-21,2016-06-25,15,4670,166.38
15347,667,45.31952,-60.96817,45.8343,-64.512,3046,3388,281986.742255067,2016-06-25,2016-07-11,15,4670,166.38
15347,667,45.8343,-64.512,47.0794,-64.8736,3388,2964,141350.217095467,2016-07-11,2016-07-13,15,4670,166.38
15349,669,47.67051,-64.76247,44.4297,-66.1654,2560,2682,376677.874235222,2015-10-15,2015-11-15,15,4670,166.38
15349,669,44.4297,-66.1654,42.5487,-80.0507,2682,648,1139331.94804031,2015-11-15,2015-11-29,15,4670,166.38
15349,669,42.5487,-80.0507,42.0377,-83.0306,648,2138,251869.928905514,2015-11-29,2015-12-08,15,4670,166.38
15349,669,42.0377,-83.0306,43.8947,-77.2747,2138,683,512264.896542471,2015-12-08,2015-12-21,15,4670,166.38
15349,669,43.8947,-77.2747,42.6154,-80.4582,683,2146,294753.759093174,2015-12-21,2016-01-05,15,4670,166.38
15349,669,42.6154,-80.4582,44.964,-81.2584,2146,2131,269232.712970307,2016-01-05,2016-01-08,15,4670,166.38
15349,669,44.964,-81.2584,43.9398,-76.8617,2131,2177,367455.370818178,2016-01-08,2016-01-13,15,4670,166.38
15349,669,43.9398,-76.8617,44.2176,-76.6069,2177,682,37034.0802003543,2016-01-13,2016-01-15,15,4670,166.38
15349,669,44.2176,-76.6069,41.25978,-72.54956,682,2596,467276.813449391,2016-01-15,2016-01-23,15,4670,166.38
15349,669,41.25978,-72.54956,44.7219,-65.5425,2596,2697,688130.630853683,2016-01-23,2016-02-17,15,4670,166.38
15349,669,44.7219,-65.5425,43.493,-65.7171,2697,2691,137510.453282703,2016-02-17,2016-02-27,15,4670,166.38
15349,669,43.493,-65.7171,44.3402,-66.1188,2691,2769,99658.8521955152,2016-02-27,2016-02-28,15,4670,166.38
15349,669,44.3402,-66.1188,44.91329,-62.34741,2769,2933,305495.65011823,2016-02-28,2016-03-11,15,4670,166.38
15349,669,44.91329,-62.34741,44.8057,-62.5599,2933,2399,20605.32296825,2016-03-11,2016-03-14,15,4670,166.38
15349,669,44.8057,-62.5599,44.325,-66.1149,2399,2773,286953.786942238,2016-03-14,2016-03-19,15,4670,166.38
15349,669,44.325,-66.1149,43.9247,-65.4042,2773,2679,72185.8111423068,2016-03-19,2016-03-20,15,4670,166.38
15349,669,43.9247,-65.4042,44.325,-66.1149,2679,2773,72185.8111423068,2016-03-20,2016-03-26,15,4670,166.38
15349,669,44.325,-66.1149,43.9321,-60.0228,2773,1008,488622.677370123,2016-03-26,2016-04-05,15,4670,166.38
15349,669,43.9321,-60.0228,45.85074,-64.28214,1008,2962,397974.187241535,2016-04-05,2016-04-12,15,4670,166.38
15349,669,45.85074,-64.28214,45.08413,-64.21539,2962,2677,85497.5861442374,2016-04-12,2016-04-13,15,4670,166.38
15349,669,45.08413,-64.21539,45.69514,-64.45016,2677,2188,70450.0082020025,2016-04-13,2016-04-15,15,4670,166.38
15349,669,45.69514,-64.45016,45.43253,-65.40401,2188,2716,79880.3721490656,2016-04-15,2016-04-24,15,4670,166.38
15349,669,45.43253,-65.40401,44.325,-66.1149,2716,2773,135441.61946259,2016-04-24,2016-04-26,15,4670,166.38
15349,669,44.325,-66.1149,45.0895,-64.3687,2773,3675,162255.48008848,2016-04-26,2016-04-28,15,4670,166.38
15349,669,45.0895,-64.3687,43.9247,-65.4042,3675,3022,153525.380994279,2016-04-28,2016-05-12,15,4670,166.38
15349,669,43.9247,-65.4042,45.0051,-65.1185,3022,3011,122392.418138952,2016-05-12,2016-05-14,15,4670,166.38
15349,669,45.0051,-65.1185,43.9247,-65.4042,3011,3022,122392.418138952,2016-05-14,2016-05-18,15,4670,166.38
15349,669,43.9247,-65.4042,44.7284,-62.9238,3022,3041,216830.087690695,2016-05-18,2016-05-24,15,4670,166.38
15349,669,44.7284,-62.9238,46.7484,-60.8908,3041,3053,274774.51345551,2016-05-24,2016-05-27,15,4670,166.38
15349,669,46.7484,-60.8908,45.1675,-61.4548,3053,2940,181315.28363364,2016-05-27,2016-05-29,15,4670,166.38
15349,669,45.1675,-61.4548,45.2256,-66.1125,2940,2968,365376.433854291,2016-05-29,2016-06-11,15,4670,166.38
15349,669,45.2256,-66.1125,45.4325,-65.404,2968,3068,60041.1838691358,2016-06-11,2016-06-19,15,4670,166.38
15349,669,45.4325,-65.404,44.7284,-62.9238,3068,3041,210108.583016225,2016-06-19,2016-06-22,15,4670,166.38
15349,669,44.7284,-62.9238,43.4932,-65.7171,3041,3023,262182.146310529,2016-06-22,2016-06-26,15,4670,166.38
15349,669,43.4932,-65.7171,44.4297,-66.1654,3023,3016,110265.409382582,2016-06-26,2016-06-28,15,4670,166.38
15349,669,44.4297,-66.1654,45.3718,-64.4035,3016,3038,174060.21739582,2016-06-28,2016-07-01,15,4670,166.38
15349,669,45.3718,-64.4035,45.08413,-64.21539,3038,2978,35256.0918746936,2016-07-01,2016-07-02,15,4670,166.38
15349,669,45.08413,-64.21539,45.3673,-63.343,2978,3036,75312.5891907071,2016-07-02,2016-07-14,15,4670,166.38
10396,911,43.0997,-79.8309,42.6898,-80.3495,755,753,62215.6915149664,2014-08-30,2014-09-06,13,4690,166.38
10396,911,42.6898,-80.3495,42.6731,-81.3254,753,744,79883.7276944259,2014-09-06,2014-09-18,13,4690,166.38
10396,911,42.6731,-81.3254,43.3306,-79.9863,744,656,131306.417662775,2014-09-18,2014-09-29,13,4690,166.38
10396,911,43.3306,-79.9863,43.2497,-81.8249,656,764,149247.750893361,2014-09-29,2014-10-02,13,4690,166.38
10436,951,43.6993,-65.0284,43.4586,-65.74827,705,1924,63937.2444113521,2014-08-24,2014-08-25,13,4690,166.38
10436,951,43.4586,-65.74827,43.893815,-69.125535,1924,988,276172.7565911,2014-08-25,2014-08-28,13,4690,166.38
10436,951,43.893815,-69.125535,44.23452,-68.43921,988,2089,66725.7136386332,2014-08-28,2014-09-01,13,4690,166.38
10436,951,44.23452,-68.43921,42.583451,-80.396535,2089,746,983363.184167617,2014-09-01,2014-09-17,13,4690,166.38
10436,951,42.583451,-80.396535,42.0427,-82.5144,746,762,184432.346121544,2014-09-17,2014-09-27,13,4690,166.38
10436,951,42.0427,-82.5144,42.5835,-80.3966,762,1124,184429.004829375,2014-09-27,2014-09-29,13,4690,166.38
10436,951,42.5835,-80.3966,47.3148,-71.1425,1124,1107,898428.573328222,2014-09-29,2014-10-08,13,4690,166.38
10436,951,47.3148,-71.1425,45.372,-64.403,1107,2247,561014.275298553,2014-10-08,2014-10-15,13,4690,166.38
10705,984,38.9479,-75.3154,45.2511,-81.6115,2160,663,872763.561577835,2014-05-27,2014-06-06,47,4670,166.38
10705,984,45.2511,-81.6115,42.9156,-82.1729,663,673,263831.892833583,2014-06-06,2014-06-12,47,4670,166.38
10705,984,42.9156,-82.1729,40.3857,-87.9797,673,1484,558919.677552732,2014-06-12,2014-07-08,47,4670,166.38
10705,984,40.3857,-87.9797,47.0794,-64.8736,1484,701,1993068.04355558,2014-07-08,2014-08-04,47,4670,166.38
10705,984,47.0794,-64.8736,43.46239,-65.74948,701,1918,408440.924808186,2014-08-04,2014-08-14,47,4670,166.38
10705,984,43.46239,-65.74948,41.2531,-70.8134,1918,3607,483609.779803514,2014-08-14,2014-08-19,47,4670,166.38
10705,984,41.2531,-70.8134,42.71083,-70.77988,3607,2056,162297.461573256,2014-08-19,2014-08-21,47,4670,166.38
10705,984,42.71083,-70.77988,45.373,-63.528,2056,1519,651243.857783752,2014-08-21,2014-08-28,47,4670,166.38
10705,984,45.373,-63.528,44.7219,-65.5425,1519,717,174224.198553122,2014-08-28,2014-09-01,47,4670,166.38
10705,984,44.7219,-65.5425,46.7752,-64.9555,717,702,233074.112136419,2014-09-01,2014-09-09,47,4670,166.38
10705,984,46.7752,-64.9555,45.834258,-64.512034,702,1545,110156.629595459,2014-09-09,2014-09-15,47,4670,166.38
10705,984,45.834258,-64.512034,45.825,-64.573,1545,1540,4839.93466632043,2014-09-15,2014-09-16,47,4670,166.38
10705,984,45.825,-64.573,45.207,-64.3978,1540,694,70139.6269576477,2014-09-16,2014-09-17,47,4670,166.38
10705,984,45.207,-64.3978,44.8057,-62.5599,694,690,151390.639771275,2014-09-17,2014-09-23,47,4670,166.38
10705,984,44.8057,-62.5599,44.91329,-62.34741,690,691,20605.32296825,2014-09-23,2014-09-24,47,4670,166.38
10705,984,44.91329,-62.34741,44.4745,-63.79359,691,703,124428.116645452,2014-09-24,2014-09-26,47,4670,166.38
10705,984,44.4745,-63.79359,45.362,-63.405,703,1536,103435.314182373,2014-09-26,2014-10-08,47,4670,166.38
10705,984,45.362,-63.405,44.8057,-62.5599,1536,690,90812.8978561385,2014-10-08,2014-10-12,47,4670,166.38
10705,984,44.8057,-62.5599,43.9321,-60.0228,690,1008,224081.480565333,2014-10-12,2014-10-15,47,4670,166.38
10705,984,43.9321,-60.0228,43.932,-60.0229,1008,2728,13.7182244113541,2014-10-15,2014-10-18,47,4670,166.38
10705,984,43.932,-60.0229,44.72838,-62.92379,2728,689,247406.236680505,2014-10-18,2014-10-21,47,4670,166.38
10705,984,44.72838,-62.92379,41.3073,-70.0637,689,3580,694382.686533389,2014-10-21,2014-11-03,47,4670,166.38
10705,984,41.3073,-70.0637,41.2136,-71.559,3580,1476,125560.662463351,2014-11-03,2014-11-10,47,4670,166.38
10705,984,41.2136,-71.559,41.337308,-70.304824,1476,3600,105825.499187258,2014-11-10,2014-11-19,47,4670,166.38
10705,984,41.337308,-70.304824,42.6999,-80.5434,3600,1132,859667.311209765,2014-11-19,2014-12-03,47,4670,166.38
10705,984,42.6999,-80.5434,42.6227,-80.7218,1132,2005,16944.9909134517,2014-12-03,2014-12-24,47,4670,166.38
10705,984,42.6227,-80.7218,42.61191,-81.73458,2005,2003,82974.3173510833,2014-12-24,2015-01-02,47,4670,166.38
10705,984,42.61191,-81.73458,42.0427,-82.5144,2003,1997,90187.598624773,2015-01-02,2015-01-03,47,4670,166.38
10705,984,42.0427,-82.5144,44.4172,-81.4484,1997,2010,278102.471700161,2015-01-03,2015-01-15,47,4670,166.38
10705,984,44.4172,-81.4484,42.9155,-80.3108,2010,754,190617.411620695,2015-01-15,2015-01-17,47,4670,166.38
10705,984,42.9155,-80.3108,43.9597,-80.7847,754,2018,122388.321005269,2015-01-17,2015-01-23,47,4670,166.38
10705,984,43.9597,-80.7847,45.0585,-66.4583,2018,2254,1142359.01235776,2015-01-23,2015-02-06,47,4670,166.38
10705,984,45.0585,-66.4583,44.7219,-65.5425,2254,2211,81365.5121210206,2015-02-06,2015-02-08,47,4670,166.38
10705,984,44.7219,-65.5425,45.834258,-64.512034,2211,1545,147809.593904575,2015-02-08,2015-02-10,47,4670,166.38
10705,984,45.834258,-64.512034,44.9058,-65.3509,1545,2228,122416.202214001,2015-02-10,2015-02-12,47,4670,166.38
10705,984,44.9058,-65.3509,43.79518,-66.15555,2228,2194,139238.564258816,2015-02-12,2015-02-20,47,4670,166.38
10710,989,44.7219,-65.5425,45.896567,-64.343994,717,1871,160939.813267004,2014-06-12,2014-06-15,47,4670,166.38
10710,989,45.896567,-64.343994,44.7219,-65.5425,1871,717,160939.813267004,2014-06-15,2014-06-22,47,4670,166.38
10710,989,44.7219,-65.5425,45.2256,-66.11246,717,696,71823.4933486792,2014-06-22,2014-06-25,47,4670,166.38
10710,989,45.2256,-66.11246,43.65431,-65.76283,696,720,177108.307547414,2014-06-25,2014-06-29,47,4670,166.38
10710,989,43.65431,-65.76283,43.6914,-65.2353,720,708,42675.1366440818,2014-06-29,2014-06-30,47,4670,166.38
10710,989,43.6914,-65.2353,43.65431,-65.76283,708,720,42675.1366440818,2014-06-30,2014-07-02,47,4670,166.38
10710,989,43.65431,-65.76283,44.2674,-64.2595,720,704,138447.827382276,2014-07-02,2014-07-16,47,4670,166.38
10710,989,44.2674,-64.2595,43.6993,-65.0284,704,705,88274.1521157111,2014-07-16,2014-07-17,47,4670,166.38
10710,989,43.6993,-65.0284,45.825,-64.573,705,1540,239352.653321094,2014-07-17,2014-07-20,47,4670,166.38
10710,989,45.825,-64.573,45.695,-64.45,1540,1543,17340.0717760966,2014-07-20,2014-07-24,47,4670,166.38
10710,989,45.695,-64.45,45.362,-63.405,1543,1536,89528.5156274149,2014-07-24,2014-07-26,47,4670,166.38
10710,989,45.362,-63.405,44.2176,-76.6069,1536,682,1049533.7525268,2014-07-26,2014-08-06,47,4670,166.38
10710,989,44.2176,-76.6069,43.3561,-81.4985,682,641,404566.780109753,2014-08-06,2014-08-13,47,4670,166.38
10710,989,43.3561,-81.4985,44.2176,-76.6069,641,682,404566.780109753,2014-08-13,2014-09-03,47,4670,166.38
10710,989,44.2176,-76.6069,44.1484,-79.9029,682,643,263211.930847677,2014-09-03,2014-09-06,47,4670,166.38
10710,989,44.1484,-79.9029,42.583451,-80.396535,643,746,178729.991881301,2014-09-06,2014-09-13,47,4670,166.38
10710,989,42.583451,-80.396535,42.8003,-80.9462,746,758,51042.875144996,2014-09-13,2014-09-17,47,4670,166.38
10710,989,42.8003,-80.9462,47.5154,-69.9502,758,1142,1008810.77616337,2014-09-17,2014-10-13,47,4670,166.38
10710,989,47.5154,-69.9502,47.759,-69.9457,1142,3143,27119.5286402373,2014-10-13,2014-10-16,47,4670,166.38
10710,989,47.759,-69.9457,47.5154,-69.9502,3143,1142,27119.5286402373,2014-10-16,2014-10-23,47,4670,166.38
10710,989,47.5154,-69.9502,47.4642,-71.0239,1142,1108,80964.9589354008,2014-10-23,2014-10-26,47,4670,166.38
10710,989,47.4642,-71.0239,48.0177,-69.3557,1108,1117,139251.170754091,2014-10-26,2014-10-29,47,4670,166.38
10710,989,48.0177,-69.3557,43.2819,-70.5817,1117,2460,535729.585918315,2014-10-29,2014-11-04,47,4670,166.38
10710,989,43.2819,-70.5817,43.9055,-69.2662,2460,1944,126755.369230291,2014-11-04,2014-11-08,47,4670,166.38
